,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
9099,Vega Alta,277,3,2,24,23,52,129,44,2019-09-01
9100,Vega Baja,436,7,5,48,30,68,236,42,2019-09-01
9101,Vieques,77,7,0,3,13,22,26,6,2019-09-01
9102,Yabucoa,70,2,4,5,20,19,18,2,2019-09-01
9103,Yauco,124,6,1,3,36,23,53,2,2019-09-01
9104,Toa Baja,616,6,2,71,34,74,299,130,2019-09-01
9105,Rincón,104,0,0,2,21,21,55,5,2019-09-01
9106,San Sebastián,100,2,1,1,18,25,51,2,2019-09-01
9107,Ponce,1019,31,5,68,152,156,568,39,2019-09-01
9108,Lajas,58,0,0,0,8,10,35,5,2019-09-01
9109,Quebradillas,110,1,1,2,15,23,63,5,2019-09-01
9110,Lares,119,1,0,1,21,27,59,10,2019-09-01
9111,Las Marías,24,0,0,3,4,11,5,1,2019-09-01
9112,Las Piedras,120,3,1,8,24,26,53,5,2019-09-01
9113,Loiza,387,18,7,31,93,58,140,40,2019-09-01
9114,Manatí,283,3,1,21,33,33,159,33,2019-09-01
9115,Maricao,31,1,0,1,10,9,10,0,2019-09-01
9116,Luquillo,146,3,0,14,22,32,73,2,2019-09-01
9117,Mayagüez,323,1,6,12,40,43,203,18,2019-09-01
9118,Moca,93,0,1,3,20,20,44,5,2019-09-01
9119,Morovis,116,3,0,5,19,20,58,11,2019-09-01
9120,Naguabo,80,1,1,5,13,12,44,4,2019-09-01
9121,Naranjito,149,1,2,7,14,19,78,28,2019-09-01
9122,Orocovis,77,0,4,2,14,17,36,4,2019-09-01
9123,Patillas,67,0,3,0,18,14,31,1,2019-09-01
9124,Peñuelas,49,2,1,6,11,11,15,3,2019-09-01
9125,Maunabo,34,0,0,2,9,6,14,3,2019-09-01
9126,Dorado,380,7,3,34,21,43,213,59,2019-10-01
9127,Cidra,142,5,2,7,23,30,68,7,2019-10-01
9128,Coamo,132,6,1,4,45,31,42,3,2019-10-01
9129,Comerío,85,3,1,5,18,17,35,6,2019-10-01
9130,Corozal,124,1,0,8,10,26,59,20,2019-10-01
9131,Culebra,24,0,0,1,3,8,11,1,2019-10-01
9132,Fajardo,203,20,3,16,51,30,78,5,2019-10-01
9133,Humacao,259,5,3,31,30,48,124,17,2019-10-01
9134,Guánica,76,0,1,3,17,19,33,3,2019-10-01
9135,Guayama,279,8,1,12,61,58,131,8,2019-10-01
9136,Guayanilla,80,2,7,4,25,7,33,2,2019-10-01
9137,Guaynabo,717,17,2,49,29,95,378,147,2019-10-01
9138,Gurabo,129,7,2,24,20,27,42,7,2019-10-01
9139,Hatillo,269,1,2,9,29,37,157,34,2019-10-01
9140,Hormigueros,38,1,0,3,10,6,17,1,2019-10-01
9141,Florida,41,2,1,2,9,10,17,0,2019-10-01
9142,Ciales,96,3,0,2,15,22,52,2,2019-10-01
9143,Adjuntas,51,0,0,1,8,13,28,1,2019-10-01
9144,Cataño,194,5,1,9,13,27,107,32,2019-10-01
9145,Isabela,302,0,3,9,38,74,168,9,2019-10-01
9146,Aguada,131,2,3,6,31,29,56,4,2019-10-01
9147,Aguadilla,404,2,3,12,68,83,224,12,2019-10-01
9148,Aguas Buenas,128,4,0,15,19,32,43,15,2019-10-01
9149,Aibonito,88,5,0,3,24,15,31,10,2019-10-01
9150,Añasco,83,3,2,1,11,22,40,4,2019-10-01
9151,Arecibo,490,10,8,41,67,105,206,53,2019-10-01
9152,Ceiba,75,4,1,6,11,23,30,0,2019-10-01
9153,Arroyo,61,1,0,4,12,10,31,3,2019-10-01
9154,Barranquitas,182,1,4,9,28,34,77,29,2019-10-01
9155,Bayamón,2247,12,3,153,88,269,1081,641,2019-10-01
9156,Cabo Rojo,166,6,1,2,18,35,97,7,2019-10-01
9157,Caguas,1055,14,4,93,98,133,585,128,2019-10-01
9158,Camuy,194,0,1,8,34,41,103,7,2019-10-01
9159,Canóvanas,282,13,6,24,63,42,105,29,2019-10-01
9160,Carolina,1647,24,8,126,224,211,900,154,2019-10-01
9161,Barceloneta,242,2,3,11,27,34,132,33,2019-10-01
9162,Jayuya,63,1,1,0,15,15,29,2,2019-10-01
9163,Cayey,296,12,3,17,53,32,137,42,2019-10-01
9164,Juncos,162,7,1,15,39,22,68,10,2019-10-01
9165,Salinas,152,7,2,4,48,32,52,7,2019-10-01
9166,San Germán,88,6,1,3,15,17,43,3,2019-10-01
9167,San Juan,5021,140,21,496,380,507,2493,984,2019-10-01
9168,San Lorenzo,118,5,2,14,33,25,29,10,2019-10-01
9169,San Sebastián,115,2,1,1,19,30,60,2,2019-10-01
9170,Santa Isabel,95,3,1,6,25,7,49,4,2019-10-01
9171,Toa Alta,267,8,3,21,15,42,135,43,2019-10-01
9172,Toa Baja,683,7,2,74,37,88,325,150,2019-10-01
9173,Trujillo Alto,401,12,3,46,66,49,193,32,2019-10-01
9174,Utuado,141,1,3,4,24,24,83,2,2019-10-01
9175,Vega Alta,303,3,2,24,23,58,144,49,2019-10-01
9176,Vega Baja,482,7,5,51,32,73,267,47,2019-10-01
9177,Vieques,90,7,0,4,13,31,29,6,2019-10-01
9178,Villalba,68,2,1,5,23,13,20,4,2019-10-01
9179,Yabucoa,79,2,4,6,23,21,20,3,2019-10-01
9180,Yauco,133,6,1,4,37,24,59,2,2019-10-01
9181,Juana Díaz,143,5,0,15,23,39,56,5,2019-10-01
9182,Sabana Grande,48,0,0,1,9,6,32,0,2019-10-01
9183,Rio Grande,158,5,1,11,29,30,68,14,2019-10-01
9184,Ponce,1127,34,5,73,166,166,640,43,2019-10-01
9185,Quebradillas,117,1,1,2,15,24,68,6,2019-10-01
9186,Rincón,111,0,0,1,24,22,59,5,2019-10-01
9187,Lajas,69,0,0,0,13,12,39,5,2019-10-01
9188,Lares,136,1,0,1,24,32,68,10,2019-10-01
9189,Las Marías,24,0,0,3,4,11,5,1,2019-10-01
9190,Las Piedras,136,3,1,11,27,28,61,5,2019-10-01
9191,Loiza,210,7,4,15,42,27,95,20,2019-10-01
9192,Manatí,309,3,1,23,38,38,171,35,2019-10-01
9193,Maricao,33,1,0,1,11,10,10,0,2019-10-01
9194,Luquillo,170,4,0,14,24,39,86,3,2019-10-01
9195,Mayagüez,355,1,6,15,44,47,222,20,2019-10-01
9196,Moca,98,0,1,3,22,20,47,5,2019-10-01
9197,Morovis,129,3,0,7,20,24,63,12,2019-10-01
9198,Naguabo,95,1,2,5,18,14,51,4,2019-10-01
9199,Naranjito,166,1,2,9,14,20,88,32,2019-10-01
9200,Orocovis,84,0,4,3,15,20,37,5,2019-10-01
9201,Patillas,74,0,3,2,19,15,34,1,2019-10-01
9202,Peñuelas,53,2,1,6,13,11,17,3,2019-10-01
9203,Maunabo,39,0,1,4,9,6,16,3,2019-10-01
9204,Dorado,436,9,3,34,23,54,251,62,2019-11-01
9205,Cidra,146,5,2,7,25,32,68,7,2019-11-01
9206,Coamo,138,7,1,4,46,32,44,4,2019-11-01
9207,Comerío,92,3,1,5,18,21,38,6,2019-11-01
9208,Corozal,136,1,0,10,10,31,64,20,2019-11-01
9209,Culebra,25,0,1,1,3,8,11,1,2019-11-01
9210,Fajardo,215,21,3,16,53,35,82,5,2019-11-01
9211,Humacao,281,5,4,30,31,51,141,18,2019-11-01
9212,Guánica,83,0,1,3,20,22,34,3,2019-11-01
9213,Guayama,298,8,1,13,65,60,142,9,2019-11-01
9214,Guayanilla,84,2,7,4,26,8,35,2,2019-11-01
9215,Guaynabo,774,19,2,54,31,105,408,155,2019-11-01
9216,Gurabo,137,7,2,25,22,28,44,9,2019-11-01
9217,Hatillo,284,1,2,10,31,40,164,36,2019-11-01
9218,Hormigueros,46,1,0,4,13,7,20,1,2019-11-01
9219,Florida,44,2,1,2,9,11,18,1,2019-11-01
9220,Ciales,105,4,0,3,15,27,53,3,2019-11-01
9221,Cabo Rojo,186,7,1,2,19,37,113,7,2019-11-01
9222,Cayey,323,13,3,17,62,36,148,44,2019-11-01
9223,Adjuntas,58,0,0,1,9,15,32,1,2019-11-01
9224,Aguada,143,2,3,8,34,29,63,4,2019-11-01
9225,Aguadilla,445,2,4,13,75,101,237,13,2019-11-01
9226,Aguas Buenas,139,5,0,16,19,36,47,16,2019-11-01
9227,Aibonito,94,6,0,3,24,17,33,11,2019-11-01
9228,Añasco,93,3,2,1,12,28,43,4,2019-11-01
9229,Arecibo,528,11,8,43,76,114,220,56,2019-11-01
9230,Arroyo,68,1,0,4,13,11,36,3,2019-11-01
9231,Barceloneta,270,2,4,13,28,38,147,38,2019-11-01
9232,Barranquitas,200,1,4,9,29,39,88,30,2019-11-01
9233,Bayamón,2444,16,3,164,93,291,1194,683,2019-11-01
9234,Isabela,322,0,3,10,38,80,180,10,2019-11-01
9235,Caguas,1171,14,4,101,107,151,649,145,2019-11-01
9236,Camuy,213,0,1,9,36,47,113,7,2019-11-01
9237,Canóvanas,317,13,6,31,77,43,117,30,2019-11-01
9238,Carolina,1801,25,8,142,239,230,990,167,2019-11-01
9239,Cataño,206,5,1,9,13,29,113,36,2019-11-01
9240,Ceiba,82,4,1,7,12,23,35,0,2019-11-01
9241,Jayuya,74,1,1,3,19,16,31,3,2019-11-01
9242,Manatí,348,4,1,25,45,42,191,40,2019-11-01
9243,Juncos,168,7,1,15,41,24,69,11,2019-11-01
9244,Salinas,179,8,2,6,54,40,58,11,2019-11-01
9245,San Germán,101,6,1,3,16,19,52,4,2019-11-01
9246,San Juan,5525,154,26,543,416,540,2788,1058,2019-11-01
9247,San Lorenzo,128,5,2,15,37,27,32,10,2019-11-01
9248,San Sebastián,129,2,1,1,20,31,71,3,2019-11-01
9249,Santa Isabel,102,3,1,6,25,8,53,6,2019-11-01
9250,Toa Alta,288,9,3,23,17,48,140,48,2019-11-01
9251,Sabana Grande,54,0,0,1,13,6,34,0,2019-11-01
9252,Toa Baja,730,9,2,74,39,100,346,160,2019-11-01
9253,Utuado,158,1,3,6,29,26,91,2,2019-11-01
9254,Vega Alta,335,3,2,24,26,69,161,50,2019-11-01
9255,Vega Baja,535,9,5,52,34,89,292,54,2019-11-01
9256,Vieques,100,8,0,4,16,35,31,6,2019-11-01
9257,Villalba,71,2,1,5,24,13,22,4,2019-11-01
9258,Yabucoa,89,2,4,6,27,26,21,3,2019-11-01
9259,Yauco,145,6,1,6,38,24,65,5,2019-11-01
9260,Trujillo Alto,428,12,3,46,71,51,210,35,2019-11-01
9261,Juana Díaz,154,6,0,16,25,40,60,7,2019-11-01
9262,Rio Grande,176,6,1,11,33,32,78,15,2019-11-01
9263,Quebradillas,125,2,2,2,18,24,71,6,2019-11-01
9264,Lajas,71,0,0,0,13,12,41,5,2019-11-01
9265,Lares,147,1,0,1,29,35,71,10,2019-11-01
9266,Las Marías,26,0,1,3,4,11,6,1,2019-11-01
9267,Las Piedras,149,3,1,12,28,31,68,6,2019-11-01
9268,Loiza,231,10,5,18,47,29,100,22,2019-11-01
9269,Luquillo,181,4,0,16,24,43,91,3,2019-11-01
9270,Maricao,34,1,0,1,11,10,11,0,2019-11-01
9271,Rincón,117,0,0,1,27,23,61,5,2019-11-01
9272,Maunabo,40,0,1,4,8,7,17,3,2019-11-01
9273,Moca,100,0,1,4,22,20,48,5,2019-11-01
9274,Morovis,145,4,0,7,22,28,71,13,2019-11-01
9275,Naguabo,99,1,2,5,20,14,52,5,2019-11-01
9276,Naranjito,182,1,2,11,14,22,98,34,2019-11-01
9277,Orocovis,97,0,4,4,18,25,40,6,2019-11-01
9278,Patillas,87,0,3,2,22,21,38,1,2019-11-01
9279,Peñuelas,65,2,2,7,15,11,25,3,2019-11-01
9280,Mayagüez,378,2,7,15,46,51,237,20,2019-11-01
9281,Ponce,1219,37,6,78,175,194,684,45,2019-11-01
9282,Aguada,154,4,3,8,35,31,69,4,2019-12-01
9283,Lajas,76,0,0,0,13,14,43,6,2019-12-01
9284,Quebradillas,144,2,2,2,18,27,85,8,2019-12-01
9285,Ponce,1308,42,6,80,190,200,741,49,2019-12-01
9286,Peñuelas,68,2,2,7,15,12,27,3,2019-12-01
9287,Patillas,100,1,3,3,26,23,43,1,2019-12-01
9288,Orocovis,111,0,4,5,19,28,45,10,2019-12-01
9289,Naranjito,237,1,2,18,23,30,119,44,2019-12-01
9290,Naguabo,115,1,2,5,22,16,64,5,2019-12-01
9291,Morovis,166,4,0,7,31,34,77,13,2019-12-01
9292,Moca,111,0,1,4,28,22,51,5,2019-12-01
9293,Mayagüez,401,3,7,16,50,54,246,25,2019-12-01
9294,Maunabo,49,0,1,4,9,7,24,4,2019-12-01
9295,Maricao,38,1,0,1,12,10,14,0,2019-12-01
9296,Manatí,390,4,2,27,54,46,211,46,2019-12-01
9297,Luquillo,220,4,0,17,26,56,108,9,2019-12-01
9298,Loiza,250,10,6,21,51,32,107,23,2019-12-01
9299,Rincón,136,0,0,2,31,27,71,5,2019-12-01
9300,Las Piedras,172,3,1,13,34,39,76,6,2019-12-01
9301,Rio Grande,196,9,1,13,34,35,87,17,2019-12-01
9302,Salinas,198,8,2,7,64,42,63,12,2019-12-01
9303,Yauco,152,6,1,6,40,24,69,6,2019-12-01
9304,Yabucoa,98,2,4,8,28,27,25,4,2019-12-01
9305,Villalba,75,2,1,5,26,14,23,4,2019-12-01
9306,Vieques,107,8,0,4,16,38,33,8,2019-12-01
9307,Vega Baja,594,9,5,61,41,97,319,62,2019-12-01
9308,Vega Alta,367,3,2,27,29,75,176,55,2019-12-01
9309,Utuado,170,1,3,5,33,27,98,3,2019-12-01
9310,Trujillo Alto,450,12,3,48,76,57,219,35,2019-12-01
9311,Toa Baja,812,9,3,89,44,117,379,171,2019-12-01
9312,Toa Alta,324,9,3,26,24,56,154,52,2019-12-01
9313,Santa Isabel,109,3,2,8,25,9,56,6,2019-12-01
9314,San Sebastián,144,2,1,1,26,33,78,3,2019-12-01
9315,San Lorenzo,140,5,3,15,42,29,36,10,2019-12-01
9316,San Juan,6042,172,27,583,462,588,3077,1133,2019-12-01
9317,San Germán,110,6,1,3,16,19,60,5,2019-12-01
9318,Sabana Grande,60,0,0,1,15,7,37,0,2019-12-01
9319,Las Marías,26,0,1,3,4,11,6,1,2019-12-01
9320,Lares,158,1,0,1,34,38,74,10,2019-12-01
9321,Adjuntas,63,0,0,1,10,15,35,2,2019-12-01
9322,Ciales,118,4,0,3,20,28,60,3,2019-12-01
9323,Ceiba,90,4,1,7,13,23,42,0,2019-12-01
9324,Cayey,351,13,4,17,69,38,164,46,2019-12-01
9325,Cataño,220,6,1,13,14,29,120,37,2019-12-01
9326,Carolina,1949,28,9,156,255,250,1075,176,2019-12-01
9327,Canóvanas,340,13,6,32,86,44,128,31,2019-12-01
9328,Camuy,234,0,1,9,38,51,126,9,2019-12-01
9329,Caguas,1271,17,4,109,123,166,695,157,2019-12-01
9330,Cabo Rojo,220,7,1,3,23,45,133,8,2019-12-01
9331,Bayamón,2716,19,6,183,117,308,1331,752,2019-12-01
9332,Barranquitas,225,1,5,10,33,48,96,32,2019-12-01
9333,Barceloneta,296,2,4,16,29,43,160,42,2019-12-01
9334,Arroyo,82,1,0,4,18,14,41,4,2019-12-01
9335,Arecibo,565,11,8,49,82,121,236,58,2019-12-01
9336,Añasco,102,3,2,2,14,28,49,4,2019-12-01
9337,Cidra,167,5,3,8,28,40,72,11,2019-12-01
9338,Coamo,151,7,1,6,48,38,46,5,2019-12-01
9339,Comerío,100,3,3,5,19,22,41,7,2019-12-01
9340,Corozal,171,2,0,12,14,37,83,23,2019-12-01
9341,Juncos,179,8,1,16,44,25,73,12,2019-12-01
9342,Juana Díaz,164,7,1,17,25,45,62,7,2019-12-01
9343,Jayuya,79,1,1,4,21,16,32,4,2019-12-01
9344,Isabela,344,1,4,10,43,83,192,10,2019-12-01
9345,Humacao,320,6,4,35,38,58,160,18,2019-12-01
9346,Hormigueros,48,1,0,4,15,7,20,1,2019-12-01
9347,Hatillo,307,1,3,12,35,42,176,38,2019-12-01
9348,Aguadilla,488,2,4,13,89,114,252,14,2019-12-01
9349,Gurabo,148,7,2,26,25,28,50,10,2019-12-01
9350,Guayanilla,89,2,6,4,27,8,38,4,2019-12-01
9351,Guayama,326,8,1,15,73,68,149,12,2019-12-01
9352,Guánica,89,0,1,3,22,22,37,4,2019-12-01
9353,Florida,49,2,1,3,9,12,21,1,2019-12-01
9354,Fajardo,241,23,4,16,58,37,94,9,2019-12-01
9355,Dorado,490,11,3,38,26,65,282,65,2019-12-01
9356,Culebra,29,0,1,1,4,8,14,1,2019-12-01
9357,Guaynabo,866,19,2,60,38,117,460,170,2019-12-01
9358,Aibonito,107,7,0,4,27,20,36,13,2019-12-01
9359,Aguas Buenas,145,5,0,17,19,40,48,16,2019-12-01
9360,Adjuntas,6,0,0,0,2,0,3,1,2020-01-01
9361,Peñuelas,7,0,0,0,4,1,2,0,2020-01-01
9362,Patillas,6,0,0,0,5,1,0,0,2020-01-01
9363,Orocovis,7,0,0,0,0,2,4,1,2020-01-01
9364,Naranjito,27,1,0,4,6,3,8,5,2020-01-01
9365,Naguabo,17,0,0,1,7,0,9,0,2020-01-01
9366,Morovis,12,0,0,0,1,3,6,2,2020-01-01
9367,Moca,14,0,0,0,7,1,6,0,2020-01-01
9368,Ponce,102,4,1,4,24,29,37,3,2020-01-01
9369,Mayagüez,21,0,0,2,6,2,9,2,2020-01-01
9370,Maricao,3,0,0,0,2,0,1,0,2020-01-01
9371,Manatí,32,1,1,0,3,1,20,6,2020-01-01
9372,Luquillo,16,0,1,4,4,2,4,1,2020-01-01
9373,Loiza,32,0,0,2,17,3,9,1,2020-01-01
9374,Las Piedras,19,1,0,3,3,3,9,0,2020-01-01
9375,Las Marías,2,0,0,0,1,0,1,0,2020-01-01
9376,Lares,6,0,0,0,1,1,4,0,2020-01-01
9377,Maunabo,4,0,0,1,1,0,2,0,2020-01-01
9378,Lajas,6,0,0,0,4,0,1,1,2020-01-01
9379,Quebradillas,14,0,0,1,1,4,7,1,2020-01-01
9380,Rio Grande,16,2,0,3,6,1,4,0,2020-01-01
9381,Yauco,6,0,0,0,2,1,2,1,2020-01-01
9382,Villalba,6,0,0,0,3,0,3,0,2020-01-01
9383,Vieques,19,0,0,0,1,9,8,1,2020-01-01
9384,Vega Baja,40,1,0,4,3,9,20,3,2020-01-01
9385,Vega Alta,22,1,0,1,2,7,8,3,2020-01-01
9386,Utuado,13,1,0,0,6,0,6,0,2020-01-01
9387,Trujillo Alto,25,5,0,0,1,6,10,3,2020-01-01
9388,Rincón,9,0,1,0,1,1,5,1,2020-01-01
9389,Toa Baja,65,2,0,6,3,6,37,11,2020-01-01
9390,Santa Isabel,14,1,0,1,3,1,8,0,2020-01-01
9391,San Sebastián,10,0,0,0,2,1,7,0,2020-01-01
9392,San Lorenzo,9,1,0,2,1,2,2,1,2020-01-01
9393,San Juan,546,17,3,68,47,53,282,76,2020-01-01
9394,San Germán,7,2,0,0,3,0,2,0,2020-01-01
9395,Salinas,9,0,0,0,2,0,7,0,2020-01-01
9396,Sabana Grande,2,0,0,0,2,0,0,0,2020-01-01
9397,Toa Alta,31,0,1,0,5,6,7,12,2020-01-01
9398,Juncos,16,0,0,3,2,5,4,2,2020-01-01
9399,Yabucoa,12,0,1,0,3,3,5,0,2020-01-01
9400,Jayuya,5,0,0,0,0,0,5,0,2020-01-01
9401,Cataño,13,1,0,1,1,4,4,2,2020-01-01
9402,Carolina,172,3,2,15,18,28,90,16,2020-01-01
9403,Canóvanas,22,1,0,2,5,4,10,0,2020-01-01
9404,Camuy,18,0,0,0,3,0,14,1,2020-01-01
9405,Caguas,92,1,0,16,7,14,47,7,2020-01-01
9406,Cabo Rojo,14,1,0,2,3,4,3,1,2020-01-01
9407,Bayamón,228,1,0,30,8,18,106,65,2020-01-01
9408,Cayey,19,0,0,3,4,2,9,1,2020-01-01
9409,Barranquitas,17,0,0,1,6,2,5,3,2020-01-01
9410,Arroyo,7,0,0,0,4,2,1,0,2020-01-01
9411,Arecibo,26,0,0,0,4,8,10,4,2020-01-01
9412,Añasco,4,0,0,0,0,1,3,0,2020-01-01
9413,Aibonito,14,0,0,1,4,2,5,2,2020-01-01
9414,Aguas Buenas,9,0,0,1,0,5,2,1,2020-01-01
9415,Aguadilla,37,0,1,2,5,13,13,3,2020-01-01
9416,Aguada,15,0,0,1,6,3,5,0,2020-01-01
9417,Barceloneta,28,0,0,0,2,5,21,0,2020-01-01
9418,Ceiba,9,0,0,0,3,1,5,0,2020-01-01
9419,Juana Díaz,17,5,0,0,1,5,4,2,2020-01-01
9420,Cidra,13,0,0,2,3,5,3,0,2020-01-01
9421,Ciales,6,0,0,0,0,2,4,0,2020-01-01
9422,Humacao,31,1,1,1,3,7,18,0,2020-01-01
9423,Hormigueros,7,0,0,0,1,1,5,0,2020-01-01
9424,Hatillo,20,0,0,0,5,4,7,4,2020-01-01
9425,Gurabo,11,0,0,0,2,1,5,3,2020-01-01
9426,Guaynabo,74,4,0,6,6,15,32,11,2020-01-01
9427,Guayanilla,5,0,0,0,1,3,1,0,2020-01-01
9428,Guayama,22,0,0,2,4,5,10,1,2020-01-01
9429,Isabela,20,0,0,0,1,3,16,0,2020-01-01
9430,Florida,2,0,0,0,1,0,1,0,2020-01-01
9431,Fajardo,22,2,0,0,2,3,13,2,2020-01-01
9432,Dorado,42,2,0,3,3,10,17,7,2020-01-01
9433,Culebra,3,0,0,0,1,0,2,0,2020-01-01
9434,Corozal,5,0,0,1,1,0,3,0,2020-01-01
9435,Comerío,10,0,0,0,1,4,2,3,2020-01-01
9436,Guánica,8,0,0,0,2,3,3,0,2020-01-01
9437,Coamo,15,0,0,0,4,4,6,1,2020-01-01
9438,Comerío,20,1,0,0,3,5,6,5,2020-02-01
9439,Corozal,16,1,0,2,2,3,7,1,2020-02-01
9440,Culebra,8,0,0,0,1,3,4,0,2020-02-01
9441,Dorado,80,4,0,5,4,19,39,9,2020-02-01
9442,Fajardo,43,3,0,1,7,4,25,3,2020-02-01
9443,Florida,6,0,0,0,1,1,4,0,2020-02-01
9444,Guánica,11,0,0,0,2,4,5,0,2020-02-01
9445,Guaynabo,144,10,0,12,9,22,72,19,2020-02-01
9446,Guayanilla,10,0,0,1,5,3,1,0,2020-02-01
9447,Gurabo,21,1,0,0,7,3,7,3,2020-02-01
9448,Hatillo,52,0,1,3,11,9,24,4,2020-02-01
9449,Hormigueros,8,0,0,0,1,1,6,0,2020-02-01
9450,Humacao,57,1,2,4,5,14,31,0,2020-02-01
9451,Coamo,23,0,0,0,4,6,12,1,2020-02-01
9452,Isabela,38,0,0,0,1,10,27,0,2020-02-01
9453,Guayama,58,1,1,4,12,15,24,1,2020-02-01
9454,Cidra,23,0,0,3,4,8,4,4,2020-02-01
9455,Caguas,189,3,0,29,15,28,100,14,2020-02-01
9456,Ceiba,15,0,1,2,3,1,8,0,2020-02-01
9457,Aguadilla,71,0,2,6,11,24,25,3,2020-02-01
9458,Aguas Buenas,15,0,0,3,0,6,4,2,2020-02-01
9459,Aibonito,19,0,0,1,4,4,6,4,2020-02-01
9460,Añasco,20,0,0,0,7,5,8,0,2020-02-01
9461,Arecibo,60,1,1,5,6,18,19,10,2020-02-01
9462,Arroyo,26,0,0,2,4,8,12,0,2020-02-01
9463,Barceloneta,50,0,0,2,4,10,32,2,2020-02-01
9464,Ciales,11,0,0,0,0,3,8,0,2020-02-01
9465,Barranquitas,34,0,0,1,13,8,8,4,2020-02-01
9466,Cabo Rojo,28,1,0,2,11,7,5,2,2020-02-01
9467,Jayuya,15,0,0,1,4,0,10,0,2020-02-01
9468,Camuy,33,0,0,0,5,3,24,1,2020-02-01
9469,Canóvanas,39,1,1,9,9,4,15,0,2020-02-01
9470,Carolina,330,5,4,25,36,55,164,41,2020-02-01
9471,Cataño,30,1,0,1,2,9,15,2,2020-02-01
9472,Cayey,38,0,0,5,4,2,22,5,2020-02-01
9473,Bayamón,448,2,0,42,26,45,222,111,2020-02-01
9474,Juana Díaz,35,5,0,0,2,10,14,4,2020-02-01
9475,Maricao,7,0,0,0,2,2,3,0,2020-02-01
9476,Lajas,11,0,0,0,6,1,3,1,2020-02-01
9477,Salinas,19,1,0,0,8,0,8,2,2020-02-01
9478,San Germán,12,2,0,0,3,1,6,0,2020-02-01
9479,San Juan,1028,27,3,121,75,99,540,163,2020-02-01
9480,San Lorenzo,14,1,0,2,3,2,4,2,2020-02-01
9481,San Sebastián,30,0,0,1,9,2,17,1,2020-02-01
9482,Santa Isabel,23,1,0,1,6,1,14,0,2020-02-01
9483,Toa Alta,51,3,1,3,6,10,13,15,2020-02-01
9484,Toa Baja,127,4,0,9,6,17,70,21,2020-02-01
9485,Trujillo Alto,54,9,0,1,10,8,21,5,2020-02-01
9486,Utuado,35,1,0,0,18,3,12,1,2020-02-01
9487,Vega Alta,45,1,0,3,5,10,20,6,2020-02-01
9488,Vega Baja,92,3,1,8,7,17,47,9,2020-02-01
9489,Vieques,30,0,0,0,4,13,11,2,2020-02-01
9490,Villalba,9,0,0,1,3,2,3,0,2020-02-01
9491,Yauco,15,0,0,1,7,3,3,1,2020-02-01
9492,Sabana Grande,9,0,0,1,6,1,0,1,2020-02-01
9493,Rio Grande,31,4,0,4,7,7,9,0,2020-02-01
9494,Rincón,17,0,1,0,5,1,9,1,2020-02-01
9495,Quebradillas,25,0,0,1,1,5,17,1,2020-02-01
9496,Lares,10,0,0,0,2,2,6,0,2020-02-01
9497,Las Marías,4,0,0,1,2,0,1,0,2020-02-01
9498,Las Piedras,40,1,0,5,8,4,20,2,2020-02-01
9499,Loiza,47,2,0,4,20,6,14,1,2020-02-01
9500,Luquillo,34,1,1,9,6,4,12,1,2020-02-01
9501,Manatí,55,1,1,1,7,1,35,9,2020-02-01
9502,Maunabo,6,0,0,1,2,0,3,0,2020-02-01
9503,Juncos,39,0,0,5,9,5,15,5,2020-02-01
9504,Mayagüez,48,0,2,2,16,7,18,3,2020-02-01
9505,Morovis,29,0,0,0,3,8,10,8,2020-02-01
9506,Naguabo,25,0,0,3,9,0,12,1,2020-02-01
9507,Naranjito,42,1,1,5,8,4,17,6,2020-02-01
9508,Orocovis,14,0,0,0,1,3,8,2,2020-02-01
9509,Patillas,10,0,0,0,5,3,2,0,2020-02-01
9510,Peñuelas,12,2,0,1,5,1,3,0,2020-02-01
9511,Yabucoa,23,0,2,0,6,5,9,1,2020-02-01
9512,Moca,19,0,0,0,7,1,10,1,2020-02-01
9513,Ponce,211,6,1,8,47,50,94,5,2020-02-01
9514,Adjuntas,7,0,0,0,4,1,2,0,2020-02-01
9515,Aguada,21,0,0,1,7,3,9,1,2020-02-01
9516,Coamo,28,0,0,0,5,9,12,2,2020-03-01
9517,Comerío,25,1,0,0,3,6,10,5,2020-03-01
9518,Corozal,17,1,0,2,1,3,7,3,2020-03-01
9519,Culebra,9,0,0,0,1,4,4,0,2020-03-01
9520,Dorado,116,6,0,9,6,26,55,14,2020-03-01
9521,Fajardo,57,5,0,1,12,8,28,3,2020-03-01
9522,Florida,9,0,0,0,1,1,7,0,2020-03-01
9523,Guánica,18,0,0,0,4,4,9,1,2020-03-01
9524,Guayama,87,4,4,5,19,21,32,2,2020-03-01
9525,Guayanilla,19,0,0,1,11,5,2,0,2020-03-01
9526,Guaynabo,192,13,0,13,9,30,99,28,2020-03-01
9527,Gurabo,27,2,0,0,8,4,10,3,2020-03-01
9528,Hatillo,78,0,1,4,14,15,40,4,2020-03-01
9529,Hormigueros,10,0,0,0,1,1,8,0,2020-03-01
9530,Humacao,68,1,2,6,5,18,36,0,2020-03-01
9531,Cidra,29,0,0,4,5,10,6,4,2020-03-01
9532,Ciales,19,0,0,0,2,3,13,1,2020-03-01
9533,Ceiba,19,0,1,3,5,1,9,0,2020-03-01
9534,Cayey,61,0,0,6,9,7,32,7,2020-03-01
