,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
296,Hatillo,34.0,0.0,0.0,0.0,0.0,19.0,8.0,7.0,2010-04-01
297,Gurabo,17.0,0.0,0.0,0.0,3.0,8.0,4.0,2.0,2010-04-01
298,Guaynabo,178.0,0.0,0.0,20.0,3.0,39.0,98.0,18.0,2010-04-01
299,Ceiba,20.0,0.0,0.0,1.0,1.0,5.0,13.0,0.0,2010-04-01
300,Guayama,97.0,2.0,0.0,2.0,7.0,20.0,65.0,1.0,2010-04-01
301,Guánica,8.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,2010-04-01
302,Florida,15.0,1.0,0.0,3.0,0.0,4.0,4.0,3.0,2010-04-01
303,Guayanilla,20.0,0.0,0.0,6.0,0.0,10.0,3.0,1.0,2010-04-01
304,Dorado,47.0,2.0,0.0,3.0,0.0,7.0,23.0,12.0,2010-04-01
305,Culebra,13.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,2010-04-01
306,Corozal,44.0,2.0,0.0,3.0,2.0,12.0,14.0,11.0,2010-04-01
307,Comerío,33.0,0.0,0.0,2.0,0.0,8.0,18.0,5.0,2010-04-01
308,Coamo,58.0,0.0,0.0,5.0,4.0,26.0,20.0,3.0,2010-04-01
309,Cidra,30.0,0.0,0.0,3.0,2.0,22.0,2.0,1.0,2010-04-01
310,Ciales,15.0,0.0,0.0,0.0,0.0,4.0,9.0,2.0,2010-04-01
311,Fajardo,51.0,2.0,0.0,7.0,5.0,16.0,17.0,4.0,2010-04-01
312,Orocovis,22.0,2.0,0.0,1.0,2.0,9.0,5.0,3.0,2010-05-01
313,Naranjito,41.0,0.0,0.0,4.0,3.0,11.0,20.0,3.0,2010-05-01
314,Naguabo,21.0,0.0,0.0,4.0,2.0,6.0,9.0,0.0,2010-05-01
315,Morovis,29.0,1.0,0.0,4.0,3.0,13.0,4.0,4.0,2010-05-01
316,Moca,16.0,0.0,0.0,0.0,2.0,4.0,9.0,1.0,2010-05-01
317,Mayagüez,182.0,2.0,0.0,9.0,8.0,54.0,98.0,11.0,2010-05-01
318,Maunabo,7.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2010-05-01
319,Juana Díaz,30.0,2.0,0.0,1.0,4.0,13.0,10.0,0.0,2010-05-01
320,Manatí,34.0,0.0,0.0,5.0,0.0,9.0,9.0,11.0,2010-05-01
321,Luquillo,24.0,1.0,0.0,2.0,0.0,8.0,13.0,0.0,2010-05-01
322,Loiza,50.0,2.0,0.0,2.0,1.0,16.0,28.0,1.0,2010-05-01
323,Las Piedras,58.0,1.0,0.0,4.0,3.0,31.0,18.0,1.0,2010-05-01
324,Las Marías,8.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,2010-05-01
325,Lares,30.0,0.0,0.0,2.0,1.0,12.0,13.0,2.0,2010-05-01
326,Lajas,21.0,0.0,0.0,1.0,1.0,15.0,4.0,0.0,2010-05-01
327,Patillas,40.0,1.0,0.0,2.0,2.0,7.0,27.0,1.0,2010-05-01
328,Maricao,7.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2010-05-01
329,Peñuelas,27.0,2.0,0.0,0.0,6.0,9.0,9.0,1.0,2010-05-01
330,San Sebastián,33.0,1.0,0.0,1.0,2.0,16.0,10.0,3.0,2010-05-01
331,Quebradillas,8.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2010-05-01
332,Villalba,14.0,1.0,0.0,0.0,8.0,2.0,3.0,0.0,2010-05-01
333,Vieques,11.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,2010-05-01
334,Vega Baja,73.0,0.0,0.0,14.0,2.0,13.0,21.0,23.0,2010-05-01
335,Vega Alta,54.0,2.0,0.0,5.0,3.0,8.0,15.0,21.0,2010-05-01
336,Utuado,28.0,0.0,0.0,0.0,1.0,15.0,11.0,1.0,2010-05-01
337,Trujillo Alto,69.0,1.0,0.0,8.0,2.0,26.0,23.0,9.0,2010-05-01
338,Toa Baja,134.0,0.0,0.0,18.0,3.0,42.0,49.0,22.0,2010-05-01
339,Ponce,310.0,4.0,1.0,24.0,21.0,73.0,163.0,24.0,2010-05-01
340,Toa Alta,50.0,7.0,0.0,6.0,0.0,13.0,9.0,15.0,2010-05-01
341,San Lorenzo,26.0,0.0,0.0,5.0,3.0,13.0,2.0,3.0,2010-05-01
342,San Juan,959.0,24.0,1.0,160.0,26.0,147.0,458.0,143.0,2010-05-01
343,San Germán,26.0,0.0,0.0,3.0,1.0,11.0,10.0,1.0,2010-05-01
344,Salinas,77.0,0.0,0.0,1.0,2.0,26.0,48.0,0.0,2010-05-01
345,Sabana Grande,5.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2010-05-01
346,Rio Grande,56.0,3.0,0.0,4.0,4.0,20.0,22.0,3.0,2010-05-01
347,Rincón,10.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,2010-05-01
348,Santa Isabel,32.0,0.0,0.0,1.0,2.0,13.0,15.0,1.0,2010-05-01
349,Jayuya,11.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,2010-05-01
350,Juncos,28.0,2.0,0.0,4.0,1.0,16.0,4.0,1.0,2010-05-01
351,Humacao,107.0,1.0,1.0,9.0,2.0,31.0,63.0,0.0,2010-05-01
352,Canóvanas,35.0,4.0,0.0,5.0,2.0,13.0,10.0,1.0,2010-05-01
353,Camuy,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2010-05-01
354,Caguas,178.0,3.0,0.0,31.0,3.0,41.0,68.0,32.0,2010-05-01
355,Cabo Rojo,41.0,2.0,0.0,2.0,2.0,25.0,9.0,1.0,2010-05-01
356,Bayamón,628.0,3.0,1.0,79.0,9.0,132.0,314.0,90.0,2010-05-01
357,Barranquitas,43.0,0.0,0.0,1.0,4.0,16.0,17.0,5.0,2010-05-01
358,Barceloneta,36.0,0.0,0.0,3.0,0.0,8.0,18.0,7.0,2010-05-01
359,Carolina,316.0,4.0,0.0,43.0,16.0,44.0,179.0,30.0,2010-05-01
360,Arroyo,10.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,2010-05-01
361,Añasco,11.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,2010-05-01
362,Aibonito,44.0,0.0,0.0,0.0,1.0,23.0,13.0,7.0,2010-05-01
363,Aguas Buenas,27.0,1.0,0.0,7.0,3.0,10.0,5.0,1.0,2010-05-01
364,Aguadilla,91.0,1.0,0.0,7.0,4.0,40.0,32.0,7.0,2010-05-01
365,Aguada,53.0,0.0,1.0,2.0,2.0,19.0,25.0,4.0,2010-05-01
366,Adjuntas,37.0,0.0,0.0,3.0,0.0,22.0,11.0,1.0,2010-05-01
367,Yabucoa,50.0,1.0,0.0,5.0,8.0,15.0,20.0,1.0,2010-05-01
368,Arecibo,63.0,3.0,0.0,5.0,2.0,23.0,13.0,17.0,2010-05-01
369,Cataño,33.0,0.0,0.0,6.0,0.0,8.0,13.0,6.0,2010-05-01
370,Cayey,113.0,1.0,0.0,8.0,7.0,24.0,64.0,9.0,2010-05-01
371,Ceiba,25.0,0.0,1.0,1.0,2.0,11.0,10.0,0.0,2010-05-01
372,Hormigueros,9.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,2010-05-01
373,Hatillo,28.0,0.0,0.0,1.0,1.0,9.0,9.0,8.0,2010-05-01
374,Gurabo,18.0,0.0,0.0,2.0,1.0,9.0,1.0,5.0,2010-05-01
375,Guaynabo,176.0,6.0,0.0,28.0,5.0,22.0,91.0,24.0,2010-05-01
376,Guayanilla,24.0,0.0,0.0,3.0,0.0,9.0,11.0,1.0,2010-05-01
377,Guayama,74.0,1.0,0.0,3.0,11.0,20.0,38.0,1.0,2010-05-01
378,Guánica,14.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,2010-05-01
379,Isabela,58.0,1.0,0.0,0.0,0.0,12.0,44.0,1.0,2010-05-01
380,Florida,14.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,2010-05-01
381,Dorado,53.0,2.0,0.0,4.0,2.0,10.0,29.0,6.0,2010-05-01
382,Culebra,9.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,2010-05-01
383,Corozal,30.0,0.0,0.0,3.0,2.0,9.0,9.0,7.0,2010-05-01
384,Comerío,30.0,0.0,0.0,2.0,4.0,8.0,13.0,3.0,2010-05-01
385,Coamo,43.0,1.0,0.0,0.0,5.0,20.0,11.0,6.0,2010-05-01
386,Cidra,18.0,0.0,0.0,3.0,1.0,12.0,1.0,1.0,2010-05-01
387,Ciales,15.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,2010-05-01
388,Fajardo,45.0,0.0,0.0,4.0,11.0,8.0,22.0,0.0,2010-05-01
389,Yauco,30.0,0.0,0.0,0.0,2.0,15.0,11.0,2.0,2010-05-01
390,Aguas Buenas,26.0,0.0,0.0,2.0,1.0,16.0,5.0,2.0,2010-06-01
391,Aibonito,48.0,0.0,0.0,2.0,5.0,21.0,18.0,2.0,2010-06-01
392,Aguada,42.0,0.0,0.0,3.0,1.0,18.0,14.0,6.0,2010-06-01
393,Ponce,310.0,7.0,0.0,29.0,11.0,63.0,187.0,13.0,2010-06-01
394,Peñuelas,18.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,2010-06-01
395,Patillas,33.0,1.0,0.0,1.0,0.0,7.0,24.0,0.0,2010-06-01
396,Orocovis,39.0,0.0,0.0,0.0,3.0,20.0,11.0,5.0,2010-06-01
397,Naranjito,23.0,0.0,0.0,2.0,1.0,10.0,8.0,2.0,2010-06-01
398,Naguabo,19.0,2.0,0.0,1.0,3.0,6.0,6.0,1.0,2010-06-01
399,Morovis,25.0,3.0,0.0,2.0,2.0,11.0,7.0,0.0,2010-06-01
400,Moca,24.0,2.0,0.0,5.0,1.0,5.0,9.0,2.0,2010-06-01
401,Mayagüez,196.0,2.0,0.0,12.0,7.0,60.0,105.0,10.0,2010-06-01
402,Maunabo,16.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0,2010-06-01
403,Maricao,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2010-06-01
404,Manatí,62.0,2.0,0.0,8.0,2.0,12.0,22.0,16.0,2010-06-01
405,Luquillo,23.0,1.0,0.0,2.0,1.0,10.0,9.0,0.0,2010-06-01
406,Loiza,43.0,2.0,0.0,0.0,6.0,16.0,17.0,2.0,2010-06-01
407,Las Piedras,47.0,0.0,0.0,4.0,2.0,21.0,20.0,0.0,2010-06-01
408,Quebradillas,15.0,0.0,0.0,0.0,2.0,5.0,4.0,4.0,2010-06-01
409,Adjuntas,19.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,2010-06-01
410,Rincón,7.0,0.0,0.0,2.0,-1.0,4.0,2.0,0.0,2010-06-01
411,Sabana Grande,15.0,0.0,0.0,4.0,0.0,1.0,9.0,1.0,2010-06-01
412,Yabucoa,73.0,0.0,0.0,11.0,6.0,34.0,22.0,0.0,2010-06-01
413,Villalba,14.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,2010-06-01
414,Vieques,25.0,2.0,0.0,0.0,4.0,6.0,12.0,1.0,2010-06-01
415,Vega Baja,56.0,1.0,0.0,7.0,1.0,19.0,16.0,12.0,2010-06-01
416,Vega Alta,42.0,1.0,0.0,4.0,4.0,10.0,6.0,17.0,2010-06-01
417,Utuado,35.0,0.0,0.0,0.0,3.0,24.0,8.0,0.0,2010-06-01
418,Trujillo Alto,70.0,3.0,0.0,17.0,4.0,16.0,27.0,3.0,2010-06-01
419,Toa Baja,129.0,1.0,0.0,11.0,4.0,52.0,38.0,23.0,2010-06-01
420,Toa Alta,55.0,1.0,0.0,6.0,5.0,18.0,15.0,10.0,2010-06-01
421,Santa Isabel,28.0,0.0,0.0,0.0,3.0,4.0,20.0,1.0,2010-06-01
422,San Sebastián,32.0,0.0,0.0,2.0,1.0,25.0,6.0,-2.0,2010-06-01
423,San Lorenzo,19.0,1.0,0.0,2.0,1.0,7.0,5.0,3.0,2010-06-01
424,San Juan,819.0,18.0,0.0,129.0,19.0,104.0,415.0,134.0,2010-06-01
425,San Germán,14.0,0.0,0.0,2.0,0.0,6.0,5.0,1.0,2010-06-01
426,Salinas,74.0,0.0,0.0,3.0,2.0,18.0,51.0,0.0,2010-06-01
427,Rio Grande,41.0,5.0,0.0,6.0,1.0,16.0,10.0,3.0,2010-06-01
428,Yauco,47.0,0.0,0.0,3.0,0.0,8.0,32.0,4.0,2010-06-01
429,Lares,21.0,0.0,0.0,1.0,1.0,11.0,7.0,1.0,2010-06-01
430,Juncos,34.0,1.0,0.0,2.0,2.0,16.0,8.0,5.0,2010-06-01
431,Ciales,27.0,0.0,0.0,0.0,0.0,13.0,12.0,2.0,2010-06-01
432,Ceiba,14.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,2010-06-01
433,Cayey,92.0,2.0,0.0,6.0,3.0,28.0,53.0,0.0,2010-06-01
434,Cataño,19.0,0.0,0.0,3.0,0.0,4.0,10.0,2.0,2010-06-01
435,Carolina,301.0,4.0,0.0,53.0,10.0,43.0,153.0,38.0,2010-06-01
436,Canóvanas,43.0,2.0,0.0,5.0,4.0,11.0,18.0,3.0,2010-06-01
437,Camuy,12.0,3.0,0.0,1.0,0.0,4.0,1.0,3.0,2010-06-01
438,Caguas,223.0,1.0,0.0,22.0,13.0,62.0,92.0,33.0,2010-06-01
439,Cabo Rojo,37.0,1.0,0.0,3.0,1.0,20.0,11.0,1.0,2010-06-01
440,Bayamón,583.0,3.0,0.0,62.0,11.0,113.0,313.0,81.0,2010-06-01
441,Barranquitas,52.0,0.0,0.0,2.0,6.0,16.0,22.0,6.0,2010-06-01
442,Barceloneta,27.0,0.0,0.0,2.0,1.0,9.0,8.0,7.0,2010-06-01
443,Arroyo,15.0,0.0,0.0,0.0,2.0,2.0,10.0,1.0,2010-06-01
444,Arecibo,73.0,1.0,0.0,2.0,2.0,23.0,25.0,20.0,2010-06-01
445,Añasco,13.0,0.0,0.0,2.0,1.0,5.0,4.0,1.0,2010-06-01
446,Cidra,26.0,0.0,0.0,4.0,0.0,15.0,4.0,3.0,2010-06-01
447,Lajas,13.0,0.0,0.0,1.0,0.0,7.0,4.0,1.0,2010-06-01
448,Coamo,62.0,1.0,0.0,3.0,4.0,22.0,29.0,3.0,2010-06-01
449,Corozal,34.0,0.0,0.0,1.0,1.0,15.0,9.0,8.0,2010-06-01
450,Juana Díaz,42.0,1.0,1.0,6.0,4.0,20.0,10.0,0.0,2010-06-01
451,Jayuya,7.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2010-06-01
452,Isabela,69.0,0.0,0.0,0.0,5.0,22.0,41.0,1.0,2010-06-01
453,Humacao,117.0,0.0,0.0,20.0,3.0,41.0,50.0,3.0,2010-06-01
454,Hormigueros,21.0,0.0,0.0,0.0,2.0,8.0,7.0,4.0,2010-06-01
455,Hatillo,27.0,0.0,0.0,0.0,3.0,9.0,12.0,3.0,2010-06-01
456,Gurabo,12.0,1.0,0.0,2.0,1.0,6.0,0.0,2.0,2010-06-01
457,Guaynabo,120.0,1.0,0.0,11.0,4.0,19.0,73.0,12.0,2010-06-01
458,Guayanilla,12.0,2.0,0.0,2.0,1.0,6.0,1.0,0.0,2010-06-01
459,Guayama,62.0,1.0,0.0,2.0,7.0,18.0,33.0,1.0,2010-06-01
460,Guánica,24.0,0.0,0.0,1.0,1.0,10.0,11.0,1.0,2010-06-01
461,Florida,9.0,1.0,0.0,0.0,3.0,3.0,4.0,-2.0,2010-06-01
462,Fajardo,61.0,1.0,0.0,6.0,1.0,21.0,28.0,4.0,2010-06-01
463,Dorado,35.0,1.0,0.0,0.0,0.0,6.0,13.0,15.0,2010-06-01
464,Culebra,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2010-06-01
465,Comerío,38.0,0.0,0.0,2.0,2.0,11.0,21.0,2.0,2010-06-01
466,Aguadilla,72.0,2.0,0.0,2.0,0.0,20.0,40.0,8.0,2010-06-01
467,Las Marías,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2010-06-01
468,Aguas Buenas,25.0,1.0,0.0,2.0,4.0,8.0,4.0,6.0,2010-07-01
469,Quebradillas,13.0,1.0,0.0,3.0,-2.0,6.0,5.0,0.0,2010-07-01
470,Ponce,196.0,10.0,1.0,30.0,11.0,32.0,102.0,10.0,2010-07-01
471,Peñuelas,15.0,2.0,0.0,1.0,6.0,2.0,4.0,0.0,2010-07-01
472,Patillas,38.0,0.0,0.0,1.0,3.0,12.0,20.0,2.0,2010-07-01
473,Orocovis,32.0,1.0,0.0,1.0,3.0,13.0,12.0,2.0,2010-07-01
474,Naranjito,42.0,0.0,0.0,2.0,2.0,17.0,10.0,11.0,2010-07-01
475,Naguabo,24.0,2.0,0.0,3.0,2.0,10.0,6.0,1.0,2010-07-01
476,Rincón,10.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,2010-07-01
477,Morovis,26.0,0.0,0.0,1.0,1.0,17.0,6.0,1.0,2010-07-01
478,Mayagüez,172.0,2.0,0.0,10.0,3.0,52.0,93.0,12.0,2010-07-01
479,Maunabo,7.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2010-07-01
480,Maricao,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2010-07-01
481,Manatí,36.0,1.0,0.0,4.0,-1.0,9.0,18.0,5.0,2010-07-01
482,Luquillo,43.0,0.0,1.0,2.0,2.0,9.0,26.0,3.0,2010-07-01
483,Loiza,58.0,2.0,0.0,3.0,8.0,17.0,27.0,1.0,2010-07-01
484,Las Piedras,53.0,2.0,0.0,4.0,3.0,18.0,24.0,2.0,2010-07-01
485,Moca,27.0,0.0,0.0,3.0,0.0,15.0,4.0,5.0,2010-07-01
486,Las Marías,7.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2010-07-01
487,Rio Grande,61.0,2.0,0.0,8.0,1.0,16.0,30.0,4.0,2010-07-01
488,Salinas,93.0,0.0,0.0,5.0,3.0,29.0,53.0,3.0,2010-07-01
489,Aibonito,33.0,0.0,0.0,2.0,8.0,12.0,11.0,0.0,2010-07-01
490,Yauco,36.0,0.0,0.0,1.0,1.0,13.0,17.0,4.0,2010-07-01
491,Yabucoa,63.0,2.0,0.0,11.0,5.0,35.0,10.0,0.0,2010-07-01
492,Villalba,8.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,2010-07-01
493,Vieques,44.0,0.0,0.0,0.0,3.0,24.0,14.0,3.0,2010-07-01
494,Vega Baja,78.0,1.0,0.0,11.0,1.0,25.0,28.0,12.0,2010-07-01
495,Vega Alta,50.0,0.0,0.0,10.0,3.0,7.0,13.0,17.0,2010-07-01
496,Sabana Grande,10.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,2010-07-01
497,Utuado,41.0,0.0,0.0,1.0,1.0,27.0,8.0,4.0,2010-07-01
498,Toa Baja,158.0,3.0,0.0,26.0,5.0,52.0,48.0,24.0,2010-07-01
499,Toa Alta,41.0,0.0,0.0,2.0,2.0,14.0,20.0,3.0,2010-07-01
500,Santa Isabel,32.0,2.0,0.0,3.0,4.0,5.0,16.0,2.0,2010-07-01
501,San Sebastián,43.0,0.0,0.0,6.0,2.0,26.0,9.0,0.0,2010-07-01
502,San Lorenzo,30.0,2.0,0.0,5.0,3.0,11.0,7.0,2.0,2010-07-01
503,San Juan,723.0,19.0,0.0,116.0,28.0,99.0,328.0,133.0,2010-07-01
504,San Germán,30.0,0.0,0.0,2.0,3.0,15.0,9.0,1.0,2010-07-01
505,Trujillo Alto,55.0,2.0,0.0,6.0,4.0,10.0,24.0,9.0,2010-07-01
506,Lares,19.0,0.0,0.0,1.0,2.0,13.0,1.0,2.0,2010-07-01
507,Aguadilla,103.0,2.0,0.0,4.0,2.0,33.0,55.0,7.0,2010-07-01
508,Juncos,-1.0,0.0,0.0,4.0,1.0,-4.0,-5.0,3.0,2010-07-01
509,Ceiba,15.0,1.0,0.0,1.0,2.0,9.0,1.0,1.0,2010-07-01
510,Cayey,98.0,0.0,0.0,0.0,5.0,28.0,59.0,6.0,2010-07-01
511,Cataño,34.0,1.0,0.0,9.0,1.0,7.0,12.0,4.0,2010-07-01
512,Carolina,219.0,10.0,0.0,24.0,12.0,48.0,103.0,22.0,2010-07-01
513,Canóvanas,34.0,2.0,0.0,5.0,4.0,6.0,13.0,4.0,2010-07-01
514,Camuy,25.0,0.0,0.0,3.0,2.0,12.0,3.0,5.0,2010-07-01
515,Caguas,199.0,0.0,0.0,25.0,9.0,62.0,69.0,34.0,2010-07-01
516,Ciales,28.0,0.0,0.0,2.0,1.0,13.0,11.0,1.0,2010-07-01
517,Cabo Rojo,35.0,2.0,0.0,1.0,2.0,28.0,1.0,1.0,2010-07-01
518,Barranquitas,56.0,0.0,0.0,2.0,4.0,21.0,18.0,11.0,2010-07-01
519,Barceloneta,24.0,1.0,0.0,2.0,0.0,14.0,3.0,4.0,2010-07-01
520,Arroyo,21.0,0.0,0.0,0.0,2.0,4.0,12.0,3.0,2010-07-01
521,Arecibo,78.0,2.0,0.0,12.0,4.0,24.0,19.0,17.0,2010-07-01
522,Adjuntas,11.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,2010-07-01
523,Aguada,24.0,0.0,0.0,2.0,3.0,10.0,8.0,1.0,2010-07-01
524,Lajas,9.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,2010-07-01
525,Bayamón,666.0,8.0,0.0,95.0,10.0,120.0,311.0,122.0,2010-07-01
526,Cidra,32.0,1.0,0.0,4.0,1.0,11.0,5.0,10.0,2010-07-01
527,Añasco,12.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,2010-07-01
528,Comerío,34.0,0.0,0.0,2.0,5.0,14.0,10.0,3.0,2010-07-01
529,Coamo,43.0,0.0,0.0,2.0,2.0,26.0,12.0,1.0,2010-07-01
530,Juana Díaz,42.0,1.0,0.0,6.0,3.0,17.0,13.0,2.0,2010-07-01
531,Jayuya,8.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,2010-07-01
532,Isabela,16.0,0.0,0.0,1.0,1.0,5.0,6.0,3.0,2010-07-01
533,Humacao,120.0,1.0,0.0,12.0,2.0,41.0,63.0,1.0,2010-07-01
534,Hormigueros,30.0,0.0,0.0,0.0,0.0,12.0,16.0,2.0,2010-07-01
535,Gurabo,44.0,1.0,0.0,5.0,6.0,15.0,12.0,5.0,2010-07-01
536,Guaynabo,196.0,1.0,0.0,34.0,6.0,41.0,85.0,29.0,2010-07-01
537,Hatillo,74.0,0.0,0.0,17.0,-3.0,17.0,24.0,19.0,2010-07-01
538,Guayama,59.0,2.0,0.0,4.0,3.0,21.0,25.0,4.0,2010-07-01
539,Guánica,21.0,0.0,0.0,1.0,1.0,8.0,10.0,1.0,2010-07-01
540,Florida,37.0,0.0,0.0,1.0,0.0,11.0,16.0,9.0,2010-07-01
541,Fajardo,36.0,0.0,0.0,9.0,1.0,12.0,13.0,1.0,2010-07-01
542,Dorado,81.0,0.0,0.0,5.0,6.0,21.0,37.0,12.0,2010-07-01
543,Culebra,6.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2010-07-01
544,Corozal,46.0,1.0,0.0,4.0,1.0,21.0,6.0,13.0,2010-07-01
545,Guayanilla,19.0,1.0,0.0,2.0,0.0,8.0,8.0,0.0,2010-07-01
546,Florida,-9.0,0.0,0.0,2.0,1.0,4.0,-8.0,-8.0,2010-08-01
547,Corozal,22.0,1.0,0.0,3.0,0.0,6.0,6.0,6.0,2010-08-01
548,Culebra,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2010-08-01
549,Dorado,40.0,3.0,0.0,5.0,0.0,9.0,19.0,4.0,2010-08-01
550,Fajardo,55.0,0.0,0.0,5.0,4.0,9.0,33.0,4.0,2010-08-01
551,Guánica,13.0,0.0,0.0,2.0,1.0,3.0,7.0,0.0,2010-08-01
552,Isabela,39.0,0.0,0.0,2.0,1.0,11.0,19.0,6.0,2010-08-01
553,Guayanilla,33.0,0.0,0.0,1.0,2.0,15.0,14.0,1.0,2010-08-01
554,Guaynabo,145.0,0.0,0.0,27.0,3.0,26.0,76.0,13.0,2010-08-01
555,Gurabo,21.0,2.0,0.0,5.0,6.0,5.0,3.0,0.0,2010-08-01
556,Hatillo,35.0,0.0,0.0,-6.0,0.0,7.0,21.0,13.0,2010-08-01
557,Hormigueros,23.0,0.0,0.0,1.0,2.0,12.0,6.0,2.0,2010-08-01
558,Humacao,142.0,4.0,1.0,17.0,2.0,53.0,62.0,3.0,2010-08-01
559,Comerío,44.0,0.0,0.0,1.0,5.0,20.0,6.0,12.0,2010-08-01
560,Jayuya,12.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,2010-08-01
561,Guayama,72.0,1.0,0.0,2.0,3.0,29.0,32.0,5.0,2010-08-01
562,Coamo,49.0,1.0,0.0,2.0,0.0,33.0,12.0,1.0,2010-08-01
563,Camuy,31.0,1.0,0.0,1.0,2.0,6.0,17.0,4.0,2010-08-01
564,Ciales,44.0,2.0,0.0,5.0,2.0,12.0,19.0,4.0,2010-08-01
565,Aguas Buenas,16.0,1.0,0.0,4.0,0.0,7.0,3.0,1.0,2010-08-01
566,Juana Díaz,28.0,1.0,0.0,3.0,4.0,9.0,11.0,0.0,2010-08-01
567,Aibonito,28.0,1.0,0.0,4.0,6.0,4.0,11.0,2.0,2010-08-01
568,Añasco,16.0,0.0,0.0,3.0,1.0,5.0,3.0,4.0,2010-08-01
569,Arecibo,122.0,0.0,0.0,12.0,2.0,34.0,63.0,11.0,2010-08-01
570,Arroyo,24.0,0.0,0.0,0.0,1.0,14.0,8.0,1.0,2010-08-01
571,Barceloneta,23.0,0.0,0.0,3.0,2.0,9.0,6.0,3.0,2010-08-01
572,Cidra,14.0,0.0,0.0,1.0,2.0,8.0,3.0,0.0,2010-08-01
573,Barranquitas,41.0,1.0,0.0,1.0,3.0,17.0,13.0,6.0,2010-08-01
574,Cabo Rojo,24.0,2.0,0.0,1.0,2.0,14.0,4.0,1.0,2010-08-01
575,Caguas,248.0,1.0,1.0,23.0,7.0,69.0,105.0,42.0,2010-08-01
576,Canóvanas,55.0,2.0,2.0,3.0,5.0,23.0,17.0,3.0,2010-08-01
577,Carolina,249.0,7.0,0.0,25.0,6.0,40.0,148.0,23.0,2010-08-01
578,Cataño,30.0,3.0,0.0,1.0,1.0,11.0,10.0,4.0,2010-08-01
579,Cayey,85.0,1.0,0.0,3.0,6.0,23.0,46.0,6.0,2010-08-01
580,Ceiba,21.0,0.0,0.0,3.0,2.0,8.0,7.0,1.0,2010-08-01
581,Bayamón,580.0,4.0,0.0,71.0,12.0,116.0,254.0,123.0,2010-08-01
582,Juncos,22.0,1.0,0.0,5.0,3.0,9.0,3.0,1.0,2010-08-01
583,Quebradillas,24.0,0.0,0.0,0.0,2.0,6.0,13.0,3.0,2010-08-01
584,Lares,15.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,2010-08-01
585,San Germán,16.0,0.0,0.0,1.0,0.0,10.0,1.0,4.0,2010-08-01
586,San Juan,742.0,21.0,0.0,101.0,32.0,102.0,376.0,110.0,2010-08-01
587,San Lorenzo,21.0,2.0,0.0,2.0,2.0,8.0,7.0,0.0,2010-08-01
588,San Sebastián,31.0,0.0,0.0,2.0,0.0,18.0,9.0,2.0,2010-08-01
589,Santa Isabel,35.0,0.0,0.0,1.0,2.0,5.0,25.0,2.0,2010-08-01
590,Toa Alta,65.0,2.0,0.0,12.0,4.0,25.0,15.0,7.0,2010-08-01
591,Toa Baja,135.0,4.0,0.0,20.0,8.0,44.0,33.0,26.0,2010-08-01
