Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date,Tasa de Desempleo,Num. Personas Desempleadas,Num. Personas Empleadas,Num. Personas Grupo Trabajador
Vega Alta,27.0,0.0,1.0,2.0,1.0,7.0,15.0,1.0,2019-07-01,7.3,787.0,8920.0,9861.0
Vega Baja,42.0,2.0,1.0,7.0,1.0,4.0,23.0,4.0,2019-07-01,9.0,1249.0,11963.0,13437.0
Vieques,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2019-07-01,6.6,152.0,2499.0,2600.0
Villalba,18.0,0.0,1.0,0.0,12.0,4.0,1.0,0.0,2019-07-01,15.0,965.0,6339.0,7421.0
Juana Díaz,10.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,2019-07-01,10.0,1437.0,13573.0,15280.0
Toa Baja,67.0,1.0,1.0,10.0,2.0,10.0,35.0,8.0,2019-07-01,5.3,1629.0,27519.0,29556.0
Rincón,12.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,2019-07-01,11.5,463.0,4155.0,4631.0
Yabucoa,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2019-07-01,12.5,1063.0,7691.0,8860.0
Ponce,122.0,3.0,1.0,3.0,35.0,13.0,63.0,4.0,2019-07-01,9.4,4194.0,41400.0,46321.0
Quebradillas,8.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,2019-07-01,10.6,682.0,5409.0,6179.0
Lajas,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2019-07-01,12.3,692.0,4539.0,5282.0
Lares,12.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,2019-07-01,14.0,891.0,5883.0,6935.0
Las Marías,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-01,10.7,255.0,2374.0,2651.0
Las Piedras,16.0,1.0,1.0,1.0,1.0,2.0,10.0,0.0,2019-07-01,8.2,1016.0,10290.0,11462.0
Loiza,25.0,1.0,0.0,0.0,4.0,4.0,15.0,1.0,2019-07-01,7.1,607.0,7779.0,8509.0
Luquillo,14.0,0.0,0.0,1.0,3.0,1.0,8.0,1.0,2019-07-01,8.7,542.0,5627.0,6232.0
Manatí,45.0,0.0,0.0,2.0,5.0,2.0,31.0,5.0,2019-07-01,7.7,862.0,10540.0,11555.0
Maricao,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-07-01,13.1,237.0,1633.0,1916.0
Yauco,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2019-07-01,14.3,1263.0,8395.0,9904.0
Mayagüez,18.0,0.0,2.0,1.0,3.0,0.0,11.0,1.0,2019-07-01,9.9,2338.0,19748.0,22394.0
Moca,9.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,2019-07-01,9.8,1107.0,9486.0,10641.0
Morovis,15.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0,2019-07-01,8.6,745.0,7232.0,8109.0
Naguabo,16.0,0.0,0.0,0.0,2.0,4.0,10.0,0.0,2019-07-01,8.1,672.0,7432.0,8199.0
Naranjito,10.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,2019-07-01,7.5,636.0,6465.0,7210.0
Orocovis,10.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,2019-07-01,8.6,530.0,4457.0,5040.0
Patillas,8.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2019-07-01,15.2,579.0,3716.0,4242.0
Maunabo,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-07-01,15.8,348.0,2511.0,2892.0
Coamo,10.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2019-08-01,11.7,1059.0,8861.0,9777.0
Comerío,12.0,0.0,1.0,1.0,0.0,5.0,4.0,1.0,2019-08-01,8.1,368.0,4537.0,4845.0
Corozal,18.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2019-08-01,9.1,715.0,8240.0,8870.0
Culebra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-01,2.8,24.0,907.0,913.0
Dorado,47.0,0.0,0.0,2.0,0.0,4.0,33.0,8.0,2019-08-01,5.4,634.0,12668.0,13077.0
Fajardo,16.0,1.0,1.0,1.0,3.0,3.0,7.0,0.0,2019-08-01,10.8,975.0,10025.0,10793.0
Florida,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2019-08-01,10.3,284.0,3012.0,3257.0
Guayanilla,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2019-08-01,12.5,625.0,4627.0,5148.0
Guayama,39.0,1.0,0.0,1.0,11.0,8.0,18.0,0.0,2019-08-01,11.9,1107.0,9979.0,10777.0
Cidra,19.0,0.0,0.0,0.0,4.0,3.0,12.0,0.0,2019-08-01,6.8,870.0,14726.0,15330.0
Guaynabo,74.0,2.0,0.0,1.0,3.0,15.0,40.0,13.0,2019-08-01,3.9,1356.0,36895.0,37380.0
Gurabo,10.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,2019-08-01,5.5,886.0,17364.0,17939.0
Hatillo,22.0,0.0,1.0,1.0,3.0,3.0,13.0,1.0,2019-08-01,10.5,1102.0,12144.0,13080.0
Hormigueros,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-08-01,8.7,392.0,5070.0,5293.0
Humacao,31.0,1.0,2.0,2.0,2.0,7.0,14.0,3.0,2019-08-01,10.0,1397.0,15780.0,16889.0
Guánica,8.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2019-08-01,13.8,531.0,3435.0,3917.0
Ciales,12.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,2019-08-01,11.2,381.0,3349.0,3692.0
Carolina,161.0,2.0,0.0,18.0,27.0,19.0,78.0,17.0,2019-08-01,5.8,3062.0,59036.0,60963.0
Cayey,28.0,3.0,1.0,1.0,6.0,2.0,12.0,3.0,2019-08-01,6.9,971.0,15316.0,15959.0
Adjuntas,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2019-08-01,13.9,479.0,3550.0,4044.0
Aguada,22.0,0.0,0.0,1.0,4.0,6.0,10.0,1.0,2019-08-01,10.0,903.0,10935.0,11598.0
Aguadilla,46.0,0.0,1.0,0.0,11.0,15.0,17.0,2.0,2019-08-01,10.6,1220.0,13313.0,14286.0
Aguas Buenas,13.0,0.0,0.0,3.0,1.0,1.0,6.0,2.0,2019-08-01,8.9,516.0,6066.0,6471.0
Aibonito,10.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,2019-08-01,10.2,566.0,5896.0,6430.0
Añasco,6.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2019-08-01,8.2,628.0,8247.0,8718.0
Arecibo,44.0,1.0,2.0,5.0,4.0,18.0,10.0,4.0,2019-08-01,9.1,1901.0,22088.0,23664.0
Ceiba,10.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,2019-08-01,10.2,322.0,3414.0,3657.0
Arroyo,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2019-08-01,13.3,507.0,4140.0,4509.0
Isabela,34.0,0.0,0.0,2.0,10.0,6.0,16.0,0.0,2019-08-01,9.3,919.0,11336.0,12183.0
Bayamón,217.0,2.0,0.0,20.0,6.0,23.0,113.0,53.0,2019-08-01,6.1,3539.0,62478.0,64733.0
Cabo Rojo,17.0,0.0,0.0,0.0,1.0,3.0,12.0,1.0,2019-08-01,8.4,1006.0,12633.0,13357.0
Caguas,98.0,1.0,0.0,6.0,3.0,18.0,58.0,12.0,2019-08-01,6.7,2668.0,45435.0,47233.0
Camuy,13.0,0.0,1.0,0.0,1.0,6.0,4.0,1.0,2019-08-01,8.3,708.0,8874.0,9443.0
Canóvanas,26.0,2.0,0.0,4.0,1.0,3.0,12.0,4.0,2019-08-01,6.4,921.0,15284.0,15923.0
Cataño,31.0,1.0,0.0,1.0,4.0,5.0,17.0,3.0,2019-08-01,6.9,486.0,7432.0,7753.0
Barceloneta,21.0,0.0,0.0,1.0,6.0,1.0,11.0,2.0,2019-08-01,10.8,567.0,5347.0,5833.0
Barranquitas,29.0,0.0,0.0,1.0,6.0,7.0,13.0,2.0,2019-08-01,8.4,569.0,6803.0,7322.0
Jayuya,10.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,2019-08-01,14.4,505.0,3664.0,4172.0
Juncos,16.0,4.0,0.0,1.0,8.0,0.0,1.0,2.0,2019-08-01,8.1,899.0,11435.0,12170.0
Sabana Grande,11.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,2019-08-01,13.6,702.0,5416.0,6047.0
Salinas,25.0,0.0,0.0,0.0,6.0,11.0,7.0,1.0,2019-08-01,14.2,905.0,6162.0,6994.0
San Germán,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2019-08-01,11.3,910.0,8809.0,9511.0
San Juan,510.0,17.0,1.0,54.0,63.0,52.0,233.0,90.0,2019-08-01,5.3,6370.0,129779.0,132913.0
San Lorenzo,9.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,2019-08-01,8.7,864.0,10858.0,11551.0
San Sebastián,14.0,1.0,0.0,0.0,5.0,5.0,3.0,0.0,2019-08-01,13.0,1023.0,9010.0,10011.0
Santa Isabel,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2019-08-01,9.7,868.0,8144.0,7750.0
Toa Alta,32.0,2.0,1.0,3.0,2.0,6.0,13.0,5.0,2019-08-01,5.5,1304.0,26046.0,26871.0
Toa Baja,83.0,1.0,0.0,10.0,8.0,11.0,41.0,12.0,2019-08-01,5.6,1428.0,28029.0,28950.0
Trujillo Alto,55.0,2.0,1.0,10.0,10.0,3.0,26.0,3.0,2019-08-01,4.7,1120.0,26267.0,26862.0
Utuado,9.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,2019-08-01,10.9,645.0,5980.0,6596.0
Vega Alta,43.0,0.0,0.0,3.0,7.0,5.0,22.0,6.0,2019-08-01,7.9,684.0,9085.0,9632.0
Vega Baja,50.0,1.0,1.0,4.0,3.0,11.0,26.0,4.0,2019-08-01,9.7,1074.0,12176.0,13088.0
Vieques,7.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2019-08-01,6.3,135.0,2480.0,2562.0
Villalba,12.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,2019-08-01,14.0,903.0,6466.0,7200.0
Yabucoa,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2019-08-01,13.0,954.0,7828.0,8645.0
Yauco,16.0,1.0,0.0,0.0,5.0,4.0,6.0,0.0,2019-08-01,14.4,1168.0,8545.0,9598.0
Rio Grande,18.0,0.0,0.0,2.0,6.0,1.0,8.0,1.0,2019-08-01,7.0,1034.0,15962.0,16741.0
Rincón,8.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2019-08-01,10.9,402.0,4192.0,4509.0
Juana Díaz,15.0,0.0,0.0,0.0,3.0,7.0,5.0,0.0,2019-08-01,9.8,1295.0,13852.0,14779.0
Ponce,92.0,6.0,0.0,7.0,11.0,16.0,48.0,4.0,2019-08-01,9.3,3788.0,42280.0,44773.0
Lajas,7.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2019-08-01,12.5,584.0,4590.0,5115.0
Lares,12.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,2019-08-01,13.9,768.0,5899.0,6850.0
Las Marías,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2019-08-01,10.2,228.0,2390.0,2615.0
Las Piedras,9.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2019-08-01,9.1,862.0,10476.0,11165.0
Loiza,24.0,0.0,0.0,4.0,6.0,1.0,9.0,4.0,2019-08-01,7.3,540.0,7920.0,8330.0
Quebradillas,9.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,2019-08-01,11.2,540.0,5495.0,5904.0
Manatí,33.0,2.0,1.0,2.0,7.0,3.0,14.0,4.0,2019-08-01,8.0,801.0,10710.0,11360.0
Maricao,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2019-08-01,14.6,186.0,1643.0,1856.0
Luquillo,14.0,0.0,0.0,2.0,1.0,4.0,7.0,0.0,2019-08-01,9.2,503.0,5734.0,6111.0
Mayagüez,35.0,0.0,1.0,3.0,0.0,5.0,25.0,1.0,2019-08-01,10.2,1975.0,20153.0,21462.0
Moca,8.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,2019-08-01,10.9,864.0,9562.0,10276.0
Morovis,17.0,0.0,0.0,0.0,1.0,3.0,12.0,1.0,2019-08-01,9.1,625.0,7361.0,7892.0
Naguabo,9.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,2019-08-01,8.3,597.0,7565.0,8028.0
Naranjito,16.0,0.0,0.0,0.0,1.0,3.0,10.0,2.0,2019-08-01,8.3,551.0,6574.0,7034.0
Orocovis,7.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2019-08-01,9.3,442.0,4527.0,4900.0
Patillas,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2019-08-01,14.8,499.0,3734.0,4120.0
Peñuelas,6.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2019-08-01,14.1,717.0,5192.0,5768.0
Maunabo,6.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2019-08-01,15.1,330.0,2557.0,2839.0
Cidra,10.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,2019-09-01,6.6,970.0,14668.0,15081.0
Coamo,7.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2019-09-01,11.6,1227.0,8844.0,9867.0
Comerío,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2019-09-01,8.9,415.0,4531.0,4781.0
Corozal,10.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,2019-09-01,9.7,790.0,8239.0,8756.0
Culebra,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2019-09-01,3.3,31.0,880.0,884.0
Dorado,33.0,0.0,0.0,0.0,0.0,9.0,21.0,3.0,2019-09-01,5.5,761.0,12607.0,12886.0
Fajardo,13.0,0.0,0.0,1.0,3.0,5.0,3.0,1.0,2019-09-01,10.3,1097.0,9960.0,10673.0
Hormigueros,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2019-09-01,8.2,439.0,5045.0,5236.0
Guánica,6.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2019-09-01,13.2,634.0,3450.0,3999.0
Guayama,25.0,2.0,0.0,1.0,2.0,10.0,10.0,0.0,2019-09-01,11.8,1314.0,9785.0,10783.0
Guayanilla,10.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2019-09-01,11.8,689.0,4611.0,5110.0
Guaynabo,84.0,3.0,0.0,5.0,5.0,14.0,43.0,14.0,2019-09-01,3.9,1545.0,36557.0,36629.0
Gurabo,17.0,1.0,2.0,2.0,3.0,5.0,4.0,0.0,2019-09-01,5.7,1036.0,17303.0,17687.0
Hatillo,26.0,0.0,1.0,0.0,3.0,4.0,15.0,3.0,2019-09-01,9.5,1227.0,12234.0,12980.0
Ciales,10.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,2019-09-01,11.6,404.0,3350.0,3630.0
Humacao,25.0,1.0,0.0,1.0,2.0,4.0,16.0,1.0,2019-09-01,9.2,1679.0,15708.0,16765.0
Florida,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-09-01,10.0,338.0,3014.0,3244.0
Ceiba,12.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,2019-09-01,9.9,375.0,3386.0,3624.0
Barranquitas,20.0,0.0,0.0,3.0,4.0,3.0,8.0,2.0,2019-09-01,9.2,628.0,6820.0,7220.0
Cataño,12.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,2019-09-01,6.8,570.0,7375.0,7652.0
Isabela,21.0,0.0,0.0,0.0,1.0,3.0,15.0,1.0,2019-09-01,9.2,1049.0,11383.0,12012.0
Adjuntas,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2019-09-01,13.1,573.0,3560.0,4043.0
Aguada,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2019-09-01,9.4,1049.0,10856.0,11481.0
Aguadilla,43.0,1.0,0.0,1.0,6.0,8.0,27.0,0.0,2019-09-01,10.3,1395.0,13258.0,14152.0
Aguas Buenas,13.0,1.0,0.0,0.0,3.0,4.0,5.0,0.0,2019-09-01,8.9,586.0,6043.0,6396.0
Aibonito,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2019-09-01,9.9,656.0,5904.0,6399.0
Añasco,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-09-01,8.3,696.0,8206.0,8590.0
Cayey,33.0,0.0,0.0,4.0,3.0,2.0,14.0,10.0,2019-09-01,6.9,1110.0,15209.0,15722.0
Arecibo,45.0,1.0,0.0,2.0,5.0,4.0,25.0,8.0,2019-09-01,8.8,2185.0,22273.0,23523.0
Barceloneta,20.0,0.0,0.0,1.0,0.0,6.0,9.0,4.0,2019-09-01,10.6,645.0,5343.0,5790.0
Bayamón,211.0,1.0,0.0,7.0,6.0,22.0,120.0,55.0,2019-09-01,6.1,4088.0,62099.0,63780.0
Cabo Rojo,22.0,0.0,1.0,0.0,2.0,5.0,13.0,1.0,2019-09-01,8.8,1130.0,12555.0,13350.0
Caguas,85.0,2.0,0.0,4.0,17.0,12.0,42.0,8.0,2019-09-01,6.6,3146.0,45222.0,46634.0
Camuy,17.0,0.0,0.0,0.0,4.0,3.0,10.0,0.0,2019-09-01,8.5,807.0,8935.0,9370.0
Canóvanas,139.0,1.0,1.5,23.0,5.0,13.0,94.0,4.0,2019-09-01,6.4,1055.0,15223.0,15696.0
Carolina,136.0,3.0,1.0,6.0,20.0,23.0,78.0,5.0,2019-09-01,5.7,3601.0,58758.0,60105.0
Arroyo,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2019-09-01,12.5,555.0,4053.0,4476.0
Jayuya,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2019-09-01,13.4,595.0,3676.0,4173.0
Villalba,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2019-09-01,13.0,1075.0,6456.0,7241.0
Juncos,12.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,2019-09-01,8.1,1044.0,11431.0,12062.0
Sabana Grande,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2019-09-01,13.4,755.0,5404.0,6067.0
Salinas,16.0,0.0,0.0,1.0,3.0,4.0,6.0,2.0,2019-09-01,13.3,1073.0,6185.0,6995.0
San Germán,8.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2019-09-01,11.1,1036.0,8745.0,9542.0
San Juan,466.0,22.0,2.0,36.0,40.0,38.0,235.0,93.0,2019-09-01,5.2,7390.0,128411.0,130535.0
San Lorenzo,14.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2019-09-01,8.6,994.0,10838.0,11433.0
Juana Díaz,10.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,2019-09-01,9.4,1514.0,13843.0,14745.0
Santa Isabel,9.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,2019-09-01,11.0,1137.0,7035.0,7729.0
Rio Grande,12.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,2019-09-01,6.8,1205.0,15928.0,16548.0
Toa Alta,13.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,2019-09-01,5.6,1540.0,25948.0,26499.0
Trujillo Alto,193.0,6.5,1.5,26.5,36.0,22.0,86.5,14.0,2019-09-01,4.8,1288.0,26120.0,26399.0
Utuado,22.0,0.0,2.0,0.0,1.0,1.0,17.0,1.0,2019-09-01,11.0,746.0,6014.0,6557.0
Vega Alta,20.0,1.0,0.0,0.0,1.0,4.0,10.0,4.0,2019-09-01,8.0,775.0,9074.0,9519.0
Vega Baja,52.0,0.0,0.0,3.0,5.0,9.0,27.0,8.0,2019-09-01,9.3,1262.0,12188.0,13020.0
Vieques,11.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,2019-09-01,5.8,156.0,2448.0,2509.0
Yabucoa,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2019-09-01,12.0,1099.0,7797.0,8604.0
Yauco,9.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,2019-09-01,12.8,1360.0,8641.0,9633.0
Toa Baja,67.0,0.0,0.0,5.0,4.0,11.0,43.0,4.0,2019-09-01,5.5,1683.0,27927.0,28554.0
Rincón,14.0,0.0,0.0,0.6666666666666667,3.0,3.0,9.0,0.0,2019-09-01,10.0,476.0,4168.0,4484.0
San Sebastián,7.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2019-09-01,11.8,1220.0,9046.0,9982.0
Ponce,97.0,5.0,2.0,10.0,20.0,14.0,42.0,4.0,2019-09-01,9.1,4421.0,42127.0,44569.0
Lajas,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2019-09-01,13.1,636.0,4590.0,5109.0
Quebradillas,11.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2019-09-01,11.0,645.0,5497.0,5901.0
Lares,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2019-09-01,12.8,849.0,6044.0,6776.0
Las Marías,7.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2019-09-01,9.6,287.0,2396.0,2502.0
Las Piedras,17.0,0.0,0.0,1.0,4.0,2.0,9.0,1.0,2019-09-01,8.9,1022.0,10446.0,11073.0
Loiza,206.0,12.0,5.0,19.0,56.0,36.0,56.0,22.0,2019-09-01,7.1,669.0,7902.0,8277.0
Manatí,30.0,0.0,0.0,0.0,1.0,7.0,18.0,4.0,2019-09-01,7.5,917.0,10693.0,11224.0
Maricao,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-09-01,12.4,211.0,1679.0,1836.0
Luquillo,18.0,0.0,0.0,1.0,2.0,5.0,10.0,0.0,2019-09-01,8.7,581.0,5690.0,6055.0
Mayagüez,22.0,0.0,0.0,0.0,5.0,1.0,13.0,3.0,2019-09-01,10.4,2188.0,20056.0,21269.0
Moca,11.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,2019-09-01,10.4,994.0,9534.0,10171.0
Morovis,16.0,0.0,0.0,0.0,4.0,3.0,9.0,0.0,2019-09-01,9.2,720.0,7364.0,7823.0
Naguabo,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2019-09-01,8.2,735.0,7527.0,7976.0
Naranjito,16.0,1.0,0.0,0.0,0.0,5.0,7.0,3.0,2019-09-01,8.8,595.0,6574.0,6932.0
Orocovis,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2019-09-01,10.5,478.0,4510.0,4825.0
Patillas,10.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2019-09-01,13.6,529.0,3663.0,4077.0
Peñuelas,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2019-09-01,12.8,845.0,5193.0,5801.0
Maunabo,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2019-09-01,12.0,382.0,2544.0,2830.0
Dorado,23.0,1.0,0.0,0.0,2.0,2.0,16.0,2.0,2019-10-01,4.8,847.0,12443.0,12839.0
Cidra,13.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2019-10-01,5.7,1083.0,14460.0,15061.0
Coamo,17.0,1.0,0.0,0.0,8.0,4.0,4.0,0.0,2019-10-01,10.8,1265.0,8718.0,9812.0
Comerío,12.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,2019-10-01,7.6,489.0,4477.0,4822.0
Corozal,8.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,2019-10-01,8.1,875.0,8155.0,8816.0
Culebra,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2019-10-01,2.6,30.0,889.0,859.0
Fajardo,11.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,2019-10-01,9.0,1169.0,9818.0,10631.0
Humacao,34.0,0.0,0.0,4.0,3.0,7.0,19.0,1.0,2019-10-01,8.3,1776.0,15492.0,16712.0
Guánica,7.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,2019-10-01,13.6,695.0,3386.0,4074.0
Guayama,25.0,1.0,0.0,0.0,5.0,8.0,10.0,1.0,2019-10-01,10.3,1408.0,9670.0,10777.0
Guayanilla,12.0,0.0,1.0,0.0,4.0,0.0,7.0,0.0,2019-10-01,12.1,710.0,4523.0,4816.0
Guaynabo,64.0,3.0,0.0,5.0,1.0,7.0,32.0,16.0,2019-10-01,3.6,1734.0,36024.0,36280.0
Gurabo,15.0,0.0,0.0,1.0,4.0,4.0,6.0,0.0,2019-10-01,4.9,1113.0,17053.0,17624.0
Hatillo,30.0,0.0,0.0,0.0,5.0,5.0,14.0,6.0,2019-10-01,8.4,1503.0,11978.0,13235.0
Hormigueros,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2019-10-01,7.4,474.0,4901.0,5220.0
Florida,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2019-10-01,8.7,372.0,2973.0,3264.0
Ciales,8.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2019-10-01,10.3,448.0,3311.0,3668.0
Adjuntas,9.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,2019-10-01,11.8,598.0,3565.0,4049.0
Cataño,19.0,0.0,0.0,1.0,1.0,4.0,10.0,3.0,2019-10-01,6.3,621.0,7267.0,7609.0
Isabela,25.0,0.0,0.0,0.0,3.0,3.0,19.0,0.0,2019-10-01,7.5,1117.0,11264.0,12072.0
Aguada,11.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,2019-10-01,7.8,1236.0,10695.0,11567.0
Aguadilla,32.0,1.0,1.0,1.0,6.0,5.0,18.0,0.0,2019-10-01,8.5,1531.0,13066.0,14181.0
Aguas Buenas,10.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,2019-10-01,8.0,645.0,5955.0,6419.0
Aibonito,10.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0,2019-10-01,8.8,689.0,5864.0,6389.0
Añasco,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2019-10-01,7.2,771.0,8090.0,8568.0
Arecibo,40.0,1.0,1.0,3.0,3.0,12.0,15.0,5.0,2019-10-01,8.0,2482.0,21763.0,23761.0
Ceiba,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2019-10-01,8.8,375.0,3335.0,3581.0
Arroyo,9.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,2019-10-01,11.2,632.0,4002.0,4511.0
Barranquitas,16.0,0.0,2.0,1.0,2.0,5.0,2.0,4.0,2019-10-01,7.8,697.0,6753.0,7307.0
Bayamón,205.0,0.0,0.0,14.0,7.0,22.0,109.0,53.0,2019-10-01,5.5,4463.0,61194.0,63473.0
Cabo Rojo,19.0,2.0,0.0,1.0,3.0,4.0,9.0,0.0,2019-10-01,7.5,1232.0,12351.0,13386.0
Caguas,111.0,0.0,1.0,12.0,6.0,19.0,60.0,13.0,2019-10-01,5.6,3460.0,44565.0,46519.0
Camuy,14.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,2019-10-01,7.5,883.0,8735.0,9409.0
Canóvanas,87.0,1.0,3.0,15.0,4.0,7.0,53.0,1.0,2019-10-01,5.8,1180.0,15002.0,15688.0
Carolina,153.0,2.0,2.0,4.0,24.0,28.0,80.0,13.0,2019-10-01,5.0,4010.0,57901.0,59935.0
Barceloneta,19.0,0.0,0.0,2.0,1.0,3.0,9.0,4.0,2019-10-01,9.7,728.0,5266.0,5846.0
