Date,Puerto Rico SA,Puerto Rico NSA,Adjuntas NSA,Aguada NSA,Aguadilla NSA,Aguas Buenas NSA,Aibonito NSA,Añasco NSA,Arecibo NSA,Arroyo NSA,Barceloneta NSA,Barranquitas NSA,Bayamón NSA,Cabo Rojo NSA,Caguas NSA,Camuy NSA,Canóvanas NSA,Carolina NSA,Cataño NSA,Cayey NSA,Ceiba NSA,Ciales NSA,Cidra NSA,Coamo NSA,Comerío NSA,Corozal NSA,Culebra NSA,Dorado NSA,Fajardo NSA,Florida NSA,Guánica NSA,Guayama NSA,Guayanilla NSA,Guaynabo NSA,Gurabo NSA,Hatillo NSA,Hormigueros NSA,Humacao NSA,Isabela NSA,Jayuya NSA,Juana Diaz NSA,Juncos NSA,Lajas NSA,Lares NSA,Las Marías NSA,Las Piedras NSA,Loiza NSA,Luquillo NSA,Manatí NSA,Maricao NSA,Maunabo NSA,Mayaguez NSA,Moca NSA,Morovis NSA,Naguabo NSA,Naranjito NSA,Orocovis NSA,Patillas NSA,Peñuelas NSA,Ponce NSA,Quebradillas NSA,Rincón NSA,Rio Grande NSA,Sabana Grande NSA,Salinas NSA,San Germán NSA,San Juan NSA,San Lorenzo NSA,San Sebastián NSA,Santa Isabel NSA,Toa Alta NSA,Toa Baja NSA,Trujillo Alto NSA,Utuado NSA,Vega Alta NSA,Vega Baja NSA,Vieques NSA,Villalba NSA,Yabucoa NSA,Yauco NSA,"Mayaguez-San Germán, PR CSA NSA","Ponce-Coamo-Santa Isabel, PR CSA NSA","San Juan-Carolina, PR CSA NSA","Adjuntas, PR MicroSA NSA","Coamo, PR MicroSA NSA","Coco, Salinas, PR MicroSA NSA","Jayuya, PR MicroSA NSA","Santa Isabel, PR MicroSA NSA","Aguadilla-Isabela, PR MSA NSA","Arecibo, PR MSA NSA","Guayama, PR MSA NSA","Mayaguez, PR MSA NSA","Ponce, PR MSA NSA","San Germán, PR MSA NSA","San Juan-Carolina-Caguas, PR MSA NSA"
2016-10,1110291,1096819,4420,11732,14801,6696,6595,8802,23607,5015,5756,7418,64873,14000,47320,9377,15993,60945,7722,15881,3718,3765,15320,10765,5010,9055,866,12683,11122,3296,4094,11767,5148,36353,17186,12978,5508,17080,12718,4170,15354,12205,5656,7375,2796,11178,8531,6233,11461,1950,2910,22822,10607,8008,7942,7187,5081,4606,5995,46793,5961,4542,16893,6371,7570,10231,132130,11705,10585,10527,26032,29273,26637,6820,9735,13515,3066,7536,9009,10438,64588,121070,810333,4420,10765,7570,4170,10527,87982,51923,21388,28330,95358,36258,729452
2016-09,1108467,1113280,4461,11917,14923,6797,6685,8891,23929,5196,5859,7499,66060,14362,48175,9443,16290,61883,7878,16177,3808,3844,15560,11068,5058,9168,886,12890,11259,3383,4098,12274,5212,36938,17468,12911,5631,17409,12632,4185,15679,12450,5783,7279,2872,11396,8716,6383,11620,1917,2975,23422,10739,8104,8042,7288,5165,4799,6094,47749,6055,4535,17189,6575,7836,10520,134575,11889,10623,8664,26450,29708,26969,6909,9892,13770,3261,7626,9056,10592,66293,121243,824168,4461,11068,7836,4185,8664,88448,52338,22269,29053,97050,37240,741725
2016-08,1109224,1100997,4504,11767,14737,6669,6652,8793,23801,5080,5823,7535,65240,14037,47504,9428,16094,61069,7741,15961,3733,3812,15322,10860,5028,9177,887,12767,11059,3345,4093,12035,5297,36534,17290,12964,5572,17126,12569,4215,15470,12261,5614,7539,2780,11301,8610,6260,11586,1992,2940,23158,10679,8070,7985,7201,5164,4769,6002,46925,5972,4429,16959,6469,7649,10239,132701,11786,10761,8931,26196,29267,26707,6890,9748,13567,3212,7562,8901,10628,65089,120272,814389,4504,10860,7649,4215,8931,88164,52165,21884,28730,95977,36359,732691
2016-07,1112195,1121103,4536,11899,14961,6814,6810,8899,24105,5186,5908,7679,66559,14470,48534,9590,16412,62221,7912,16320,3857,3899,15634,10987,5162,9443,913,12954,11329,3373,4206,12130,5404,37164,17622,13239,5690,17578,12664,4311,15629,12540,5769,7674,2831,11525,8709,6369,11805,2039,3021,23525,10875,8201,8187,7366,5296,4842,6142,47728,6084,4486,17207,6738,7746,10528,134951,12062,10939,8830,26674,29768,27121,6968,9900,13838,3288,7677,9099,10751,66720,121890,829745,4536,10987,7746,4311,8830,89365,53018,22158,29215,97537,37505,746823
2016-06,1115886,1103507,4362,11674,14685,6697,6613,8751,23556,5077,5774,7453,65777,14152,47886,9353,16133,61446,7823,16069,3783,3804,15413,10629,4989,9278,906,12771,11124,3324,4116,11952,5334,36850,17372,12949,5584,17316,12289,4133,15354,12311,5594,7280,2848,11248,8538,6228,11547,1969,2963,22982,10619,8045,7978,7193,5150,4737,6058,46985,5946,4437,16904,6523,7491,10295,133562,11852,10565,10134,26341,29448,26888,6750,9728,13630,3290,7485,8919,10503,65130,120960,817229,4362,10629,7491,4133,10134,87050,51804,21766,28566,95835,36564,736168
2016-05,1119320,1126486,4492,11884,14920,6827,6732,8921,24230,5200,5927,7490,67145,14248,48781,9544,16407,62874,8036,16402,3832,3868,15777,10931,5092,9288,914,13069,11335,3408,4160,12245,5427,37606,17700,13434,5662,17701,12501,4278,15795,12634,5637,7419,2873,11473,8692,6337,11762,1931,3092,23296,10735,8169,8151,7299,5206,4928,6249,48456,6102,4602,17141,6458,7635,10436,136701,11992,10783,9941,26839,30068,27430,6849,9965,13912,3340,7866,9156,10852,65737,124169,834634,4492,10931,7635,4278,9941,88614,53310,22373,28958,98805,36779,751316
2016-04,1121463,1124662,4395,11908,14870,6832,6691,8880,24139,5198,5919,7438,67254,14199,48771,9524,16400,62911,8054,16413,3832,3865,15758,10855,5077,9277,922,13082,11334,3417,4121,12193,5248,37694,17710,13438,5627,17684,12457,4259,15652,12608,5593,7271,2878,11436,8684,6342,11742,1863,3079,23289,10715,8173,8157,7279,5213,4875,6224,48299,6096,4675,17114,6400,7506,10375,137140,11961,10708,9453,26876,30087,27458,6799,9999,13844,3312,7903,9176,10766,65483,122916,834750,4395,10855,7506,4259,9453,88283,53197,22266,28916,98213,36567,751781
2016-03,1123238,1123672,4448,12050,14981,6836,6638,8942,24186,5220,5931,7386,66989,14030,48696,9534,16368,62782,7999,16357,3818,3873,15673,10841,5065,9265,883,12986,11384,3410,4164,12177,5285,37407,17630,13571,5631,17699,12416,4187,15753,12588,5485,7331,2931,11423,8707,6357,11678,1909,3113,23247,10757,8170,8132,7281,5223,4947,6208,48588,6184,4794,17115,6304,7391,10240,136218,11952,10727,9864,26738,29956,27266,6891,9987,13893,3357,8111,9174,10947,64937,124209,832373,4448,10841,7391,4187,9864,88889,53475,22344,28878,99056,36059,749163
2016-02,1125154,1130282,4476,12121,15081,6873,6645,8963,24247,5205,5953,7443,67504,13978,49037,9556,16499,63323,8065,16473,3862,3891,15796,10946,5106,9305,902,13093,11480,3436,4160,12134,5355,37800,17741,13571,5640,17775,12396,4233,15878,12691,5453,7217,2901,11486,8750,6418,11683,1904,3107,23267,10820,8202,8178,7325,5282,4887,6266,49084,6202,4812,17238,6281,7461,10228,137470,12030,10660,9823,26926,30160,27533,6897,10056,13920,3356,8191,9205,10971,64847,125150,838023,4476,10946,7461,4233,9823,88967,53576,22226,28907,99905,35940,754760
2016-01,1127069,1118663,4502,11945,14802,6780,6584,8915,23984,5107,5839,7480,66527,13918,48265,9520,16257,62362,7944,16248,3802,3837,15560,10896,5109,9327,855,12930,11368,3372,4150,11898,5344,37381,17493,13457,5622,17483,12451,4253,15721,12515,5488,7356,2858,11341,8624,6374,11583,1935,3032,23090,10755,8106,8101,7228,5280,4795,6121,48279,6116,4730,16992,6295,7460,10187,135804,11887,10606,11192,26547,29688,27169,6901,9859,13635,3305,8060,9126,10958,64600,125223,827176,4502,10896,7460,4253,11192,88461,53077,21800,28712,98633,35888,744839
2015-12,1128452,1137067,4572,11864,14833,6877,6778,8868,24345,5180,5888,7632,68255,14378,49087,9647,16494,63874,8142,16470,3875,3914,15780,11037,5236,9606,893,13036,11621,3428,4200,12108,5374,38010,17522,13634,5655,17677,12866,4301,15882,12610,5731,7617,2925,11409,8891,6471,11882,2039,3088,23430,10701,8216,8182,7391,5423,4884,6209,48769,6131,4696,17293,6466,7726,10498,138497,12061,10814,10590,26789,30434,27782,7060,10009,13971,3213,8026,9227,11075,66158,125734,842483,4572,11037,7726,4301,10590,89319,53757,22172,29085,99535,37073,758828
2015-11,1128530,1124068,4438,11793,14795,6824,6746,8825,24177,5142,5841,7522,67436,14106,48452,9552,16319,62960,8048,16274,3857,3911,15549,10989,5206,9483,865,12866,11517,3387,4149,12145,5333,37428,17252,13529,5612,17514,12551,4247,15842,12509,5647,7498,2962,11351,8788,6407,11762,1907,3034,23230,10702,8146,8070,7311,5346,4831,6176,48517,6058,4668,17057,6334,7731,10386,136743,11928,10802,10152,26380,30034,27306,6989,9911,13845,3160,7938,9187,10783,65315,124317,832672,4438,10989,7731,4247,10152,88623,53316,22118,28842,98738,36473,749507
2015-10,1126644,1139468,4536,11956,15059,6965,6873,8967,24617,5295,5999,7703,67943,14369,49126,9729,16597,63403,8138,16431,3927,4014,15710,11416,5302,9677,853,12911,11795,3459,4309,12506,5531,37303,17402,13541,5688,17873,12634,4345,16239,12741,5827,7715,2983,11607,8930,6581,11924,1941,3070,23533,10886,8355,8251,7484,5467,4931,6337,49489,6164,4708,17259,6470,8247,10571,136673,12145,10959,10671,26583,30350,27346,7219,10059,14195,3145,8002,9381,11131,66458,127661,841982,4536,11416,8247,4345,10671,90103,54051,22732,29221,101038,37237,756952
2015-09,1121674,1119690,4364,11759,14669,6846,6687,8807,24090,5175,5878,7527,67443,14134,48537,9459,16337,62845,8069,16251,3890,3919,15563,11167,5154,9459,854,12850,11558,3387,4147,12303,5329,37320,17328,12859,5586,17580,12251,4203,15906,12517,5599,7272,2921,11353,8844,6454,11678,1841,2996,23274,10632,8173,8101,7331,5292,4802,6234,48377,6005,4507,17072,6345,7917,10313,136046,11939,10631,8534,26442,30044,27254,6979,9944,13877,3175,7677,9117,10693,65251,122428,831512,4364,11167,7917,4203,8534,87507,52413,22280,28860,98363,36391,748902
2015-08,1115316,1108193,4316,11685,14658,6778,6634,8751,23798,5121,5856,7431,66731,14078,47975,9334,16130,62065,8001,16067,3811,3899,15340,10950,5161,9384,837,12723,11409,3359,4123,12169,5312,36799,17177,12796,5492,17428,12099,4130,15562,12426,5562,7289,2868,11235,8760,6379,11572,1825,2989,23324,10554,8108,8044,7277,5213,4805,6213,47598,5947,4492,16938,6326,7820,10234,134190,11885,10549,8543,26196,29809,26998,6921,9837,13771,3179,7549,9050,10547,65016,120713,822625,4316,10950,7820,4130,8543,86998,51875,22095,28816,96904,36200,740835
2015-07,1110091,1101463,4176,11575,14495,6695,6519,8675,23285,5078,5787,7319,66859,13901,47980,9176,16184,62177,7957,16104,3836,3867,15412,10811,5037,9312,851,12676,11407,3358,4047,12072,5203,36923,17127,12468,5562,17366,11782,4085,15403,12293,5473,7057,2771,11198,8754,6415,11462,1765,2955,23072,10479,8046,7976,7210,5111,4712,6124,47332,5830,4446,16942,6273,7673,10170,134411,11860,10260,7883,26147,29787,27023,6713,9759,13647,3164,7439,8959,10326,64451,118744,820151,4176,10811,7673,4085,7883,85482,50759,21862,28634,95874,35817,739857
2015-06,1108050,1108668,4190,11785,14804,6788,6527,8827,23355,5169,5886,7271,67007,14017,48161,9149,16238,62207,7985,16172,3860,3892,15486,10855,5077,9286,832,12662,11471,3395,4135,12267,5292,36807,17149,12605,5588,17593,11903,4073,15661,12365,5500,7035,2776,11282,8709,6434,11550,1750,3004,23522,10632,8064,7988,7245,5130,4823,6237,48098,5935,4576,16940,6355,7887,10280,134328,11943,10433,8541,26167,29827,26939,6800,9816,13763,3326,7669,9102,10471,65262,121149,822706,4190,10855,7887,4073,8541,86795,51044,22259,29110,97563,36152,741516
2015-05,1109765,1100883,4200,11659,14577,6724,6487,8773,23540,5129,5868,7219,66362,13868,47680,9192,15993,61774,7923,15964,3810,3839,15317,10809,5040,9136,817,12573,11354,3360,4143,12151,5307,36534,17020,12756,5458,17475,11851,3991,15645,12305,5473,7140,2805,11198,8619,6353,11466,1763,3027,23059,10449,7950,7943,7142,5081,4796,6224,48069,5941,4571,16779,6241,7884,10133,133264,11795,10471,8952,25910,29592,26724,6730,9683,13600,3101,7685,9102,10536,64232,121570,816374,4200,10809,7884,3991,8952,86221,51429,22076,28517,97609,35715,734985
2015-04,1114150,1111657,4341,11818,14684,6787,6568,8858,23811,5204,5920,7281,66780,14006,47996,9345,16086,62197,7996,16115,3835,3878,15389,10990,5105,9262,836,12665,11460,3390,4218,12239,5235,36812,17137,13023,5516,17613,12222,4085,15728,12367,5533,7263,2862,11262,8700,6424,11604,1809,3068,23397,10564,8052,8029,7241,5209,4886,6261,48336,6035,4703,16903,6322,7980,10228,134435,11953,10652,9170,26013,29799,26912,6838,9757,13672,3184,7831,9236,10739,65002,122849,823431,4341,10990,7980,4085,9170,87602,52214,22329,28913,98348,36089,740908
2015-03,1119539,1134027,4487,12010,14913,6929,6696,8996,24189,5325,6064,7431,67964,14294,48904,9547,16381,63383,8137,16390,3904,3978,15687,11145,5233,9541,822,12894,11706,3453,4359,12451,5343,37535,17488,13279,5608,17995,12567,4190,15844,12632,5695,7650,3028,11491,8872,6548,11797,1891,3119,23760,10705,8213,8190,7398,5293,4983,6328,49028,6190,4791,17238,6478,7988,10467,136876,12168,11029,10356,26519,30319,27402,6999,9944,13932,3265,8016,9428,10934,66302,125840,839024,4487,11145,7988,4190,10356,89660,53205,22759,29368,99852,36934,755072
2015-02,1123398,1124927,4493,11981,14836,6847,6604,8943,23939,5254,5952,7327,67614,14173,48645,9484,16210,63088,8076,16271,3892,3923,15615,11014,5157,9389,831,12851,11630,3407,4303,12277,5265,37467,17406,13119,5590,17803,12407,4114,15653,12488,5608,7364,2918,11393,8811,6495,11654,1840,3058,23602,10667,8138,8118,7300,5205,4873,6314,48642,6111,4743,17123,6363,7908,10306,136551,12028,10770,10134,26389,30130,27337,6903,9849,13781,3196,7884,9278,10808,65642,124510,833265,4493,11014,7908,4114,10134,88614,52653,22404,29192,98869,36450,750300
2015-01,1125363,1130061,4508,12026,14895,6876,6659,8995,23972,5224,5959,7397,67871,14262,48790,9538,16270,63264,8105,16340,3901,3938,15706,11058,5144,9493,835,12929,11698,3410,4317,12216,5304,37675,17490,13162,5638,17835,12633,4125,15722,12480,5662,7401,2823,11416,8836,6492,11740,1894,3043,23726,10714,8181,8165,7351,5269,4837,6307,48644,6107,4767,17177,6419,8010,10374,137132,12043,10744,10873,26494,30238,27521,6942,9892,13791,3222,7910,9315,10929,66081,125572,836392,4508,11058,8010,4125,10873,89117,52779,22277,29364,99133,36717,753326
2014-12,1124555,1126421,4400,11831,14738,6918,6725,8785,23866,5234,5983,7394,68034,14122,48645,9427,16167,63436,8136,16303,3928,3965,15717,10966,5196,9525,790,12736,11836,3446,4288,12248,5339,37343,17133,13006,5606,17767,12402,4153,15587,12431,5662,7350,2850,11357,8969,6533,11737,1841,3072,23942,10493,8171,8228,7368,5297,4896,6358,48781,6098,4696,17227,6414,8256,10344,136970,12106,10629,9406,26062,30365,27372,6888,9891,13943,3160,7951,9343,10841,66090,123917,835806,4400,10966,8256,4153,9406,87812,52397,22378,29548,99145,36542,752775
2014-11,1124986,1129745,4506,11925,14868,6912,6827,8900,24147,5312,6011,7440,67696,14213,48527,9555,16121,62984,8114,16287,3978,4019,15660,11221,5261,9617,777,12672,11883,3455,4340,12399,5427,37069,17026,13251,5654,17832,12616,4151,15775,12393,5769,7792,2969,11386,8935,6598,11772,1928,3074,24142,10678,8215,8264,7396,5337,4958,6403,49143,6158,4770,17134,6444,8481,10460,136445,12072,11093,9893,25831,30126,27114,7006,9856,13896,3059,8013,9405,10909,66682,125630,834901,4506,11221,8481,4151,9893,89648,53111,22669,29796,100010,36886,750640
2014-10,1125210,1124003,4491,11879,14816,6879,6855,8882,24077,5188,5998,7507,67149,14250,48206,9552,16050,62594,8041,16173,3936,4012,15594,11289,5289,9701,761,12624,11772,3445,4383,12237,5404,36716,16927,13029,5630,17656,12644,4239,15700,12357,5829,7759,2974,11324,8905,6548,11765,2021,3021,24058,10652,8260,8257,7449,5374,4848,6361,48724,6013,4631,17080,6464,8512,10437,134819,12059,11057,10295,25726,29907,26903,7078,9852,13906,3025,7798,9393,10995,66668,125440,829485,4491,11289,8512,4239,10295,89398,52671,22273,29688,99365,36980,746029
2014-09,1125393,1115797,4496,11818,14721,6857,6872,8839,23888,5228,6003,7553,66527,14230,47849,9499,15918,61914,8008,16105,3945,4103,15477,11249,5333,9643,758,12430,11748,3462,4400,12333,5581,36212,16777,12662,5610,17607,12453,4251,15819,12276,5843,7661,2815,11215,8849,6566,11660,1979,3004,23977,10651,8332,8255,7468,5448,4868,6436,48349,5990,4529,16881,6425,8618,10431,133076,12070,11050,9245,25459,29649,26553,7105,9783,13885,3103,7736,9428,10946,66516,124257,823286,4496,11249,8618,4251,9245,88827,52039,22429,29587,99267,36929,740200
2014-08,1125352,1130000,4588,12078,15054,6915,6954,9016,24403,5253,6131,7669,67270,14528,48321,9626,16040,62490,8124,16300,4025,4254,15637,11145,5373,9773,778,12558,11812,3538,4574,12306,5661,36503,16959,13014,5739,17869,12691,4290,15915,12453,5978,7915,2904,11372,8914,6629,11831,2030,3095,24646,10908,8455,8395,7532,5484,4916,6535,48802,6085,4643,17103,6579,8399,10593,134169,12232,11319,8956,25780,30060,26871,7203,9967,14234,3159,7841,9669,11170,68063,125187,832762,4588,11145,8399,4290,8956,90827,53128,22475,30385,100498,37678,748760
2014-07,1125315,1120368,4439,11863,14764,6878,6827,8805,24150,5148,6085,7548,67267,14277,48285,9544,16157,62655,8053,16297,3970,4136,15680,10880,5303,9665,773,12557,11808,3481,4469,12047,5461,36593,16944,12785,5693,17674,12265,4135,15601,12369,5806,7647,2858,11288,8931,6628,11680,1927,3069,24100,10729,8389,8259,7496,5351,4764,6426,48069,5965,4546,17072,6469,8233,10538,134208,12139,10931,8754,25773,30023,26857,7008,9858,14069,3104,7680,9510,10879,66883,122658,829468,4439,10880,8233,4135,8754,88558,52444,21959,29793,98585,37090,746832
2014-06,1126328,1121815,4360,11832,14790,6877,6727,8815,24020,5227,6098,7476,67616,14311,48534,9546,16114,62920,8085,16302,3994,4143,15739,10682,5258,9372,773,12603,11806,3481,4438,12135,5423,36821,17092,12744,5636,17792,12076,4092,15542,12370,5821,7240,2752,11301,8875,6591,11684,1901,3090,23985,10619,8404,8153,7485,5323,4797,6422,48262,6017,4572,17074,6465,8076,10517,134981,12183,10699,9699,25920,30213,27078,6853,9906,14128,3088,7714,9454,10811,66735,123353,831625,4360,10682,8076,4092,9699,87496,52327,22159,29621,98612,37114,749063
2014-05,1129333,1125135,4376,11868,14789,6854,6744,8921,24299,5279,6154,7440,67527,14365,48468,9559,16084,62830,8122,16276,3993,4180,15681,10736,5247,9239,767,12614,11853,3519,4524,12237,5520,36796,17094,12975,5596,17949,12076,4113,15679,12396,5921,7336,2849,11348,8896,6636,11701,1891,3123,24087,10632,8416,8176,7445,5333,4829,6568,48812,6068,4638,17119,6472,8117,10554,135355,12150,10849,9487,25861,30189,27054,6893,9949,14181,3065,7853,9595,10949,66995,124504,832950,4376,10736,8117,4113,9487,88002,52901,22345,29683,99905,37312,749587
2014-04,1134728,1129699,4475,11969,14882,6855,6782,9001,24492,5325,6161,7491,67628,14358,48523,9665,16142,62944,8164,16317,4006,4245,15770,10926,5274,9270,801,12641,11896,3543,4508,12231,5517,36908,17070,13198,5597,18066,12275,4190,15626,12420,5889,7436,2866,11380,8882,6665,11723,1936,3155,23975,10718,8461,8217,7420,5379,4922,6518,48697,6146,4744,17112,6515,8184,10582,135807,12211,10951,9847,25899,30234,27099,6997,9956,14198,3191,7887,9747,11001,66916,125002,835824,4475,10926,8184,4190,9847,88973,53501,22478,29572,99754,37344,751661
2014-03,1141961,1143451,4600,12128,15085,6969,6905,9092,24802,5407,6296,7624,68138,14477,48949,9774,16266,63281,8257,16529,4047,4360,15917,10987,5359,9482,804,12735,11997,3596,4591,12361,5518,37100,17154,13446,5653,18303,12443,4257,15772,12565,5975,7662,3015,11595,8971,6737,11908,2006,3225,24238,10897,8589,8343,7514,5421,4990,6591,49357,6249,4842,17216,6563,8185,10614,136850,12370,11194,11406,26061,30458,27291,7143,10085,14340,3255,8088,9952,11230,67520,128140,843969,4600,10987,8185,4257,11406,90486,54271,22758,29891,101147,37629,758755
2014-02,1149848,1150954,4542,12263,15236,7019,6915,9154,24897,5494,6371,7626,68692,14599,49355,9835,16435,63736,8349,16677,4121,4386,16041,10996,5384,9486,819,12806,12151,3633,4586,12508,5525,37388,17307,13425,5707,18476,12440,4268,15839,12658,6010,7553,3001,11667,9030,6821,11968,2031,3238,24528,11022,8611,8390,7520,5429,5060,6625,49943,6333,4896,17342,6572,8268,10656,138117,12485,11168,10597,26255,30735,27463,7132,10174,14449,3277,8202,10015,11229,68072,128084,850541,4542,10996,8268,4268,10597,90864,54490,23062,30235,101949,37837,764721
2014-01,1156847,1167729,4615,12423,15450,7116,6936,9304,25185,5565,6479,7711,69592,14960,50045,9945,16651,64655,8449,16929,4183,4467,16254,11187,5460,9653,836,13016,12366,3703,4693,12731,5607,37948,17542,13570,5818,18692,12692,4282,16016,12851,6185,7687,2961,11810,9178,6935,12076,2019,3262,24999,11141,8767,8517,7641,5483,5140,6713,50621,6388,4959,17584,6711,8416,10861,140042,12683,11276,10907,26645,31205,27893,7263,10307,14655,3331,8286,10196,11412,69534,130057,862517,4615,11187,8416,4282,10907,92195,55088,23436,30817,103348,38717,775577
2013-12,1162180,1173196,4712,12431,15441,7157,7013,9283,25364,5699,6514,7715,70174,15068,50704,10019,16628,65087,8550,16990,4269,4544,16334,11271,5516,9707,811,12884,12551,3746,4706,12970,5672,37987,17360,13464,5847,18695,12120,4346,16214,12871,6321,7873,3220,11821,9248,7002,12141,1980,3287,25529,11151,8808,8513,7738,5543,5193,6839,51192,6459,4897,17736,6815,8532,10966,140671,12741,11379,9490,26465,31484,27997,7297,10356,14839,3138,8385,10277,11438,70546,129919,867363,4712,11271,8532,4346,9490,91872,55306,23862,31376,104446,39170,779663
2013-11,1166045,1168031,4658,12284,15320,7105,6976,9198,25224,5589,6423,7698,70016,15023,50508,9953,16516,64975,8501,16923,4226,4474,16278,11263,5490,9690,816,12903,12370,3706,4633,12860,5597,38129,17259,13414,5874,18515,12089,4284,16209,12763,6266,7872,3048,11741,9178,6883,12119,2042,3243,25408,11092,8675,8508,7690,5489,5083,6749,50864,6345,4829,17638,6757,8450,10917,141118,12627,11304,9597,26405,31396,28019,7261,10254,14677,3141,8241,10142,11227,70245,129038,864164,4658,11263,8450,4284,9597,91249,54936,23532,31282,103520,38963,777246
2013-10,1168275,1164219,4806,12253,15306,7086,7045,9207,25313,5567,6415,7773,69265,15027,50058,10036,16368,64248,8425,16784,4179,4517,16180,11326,5552,9801,817,12835,12282,3695,4786,12846,5651,37651,17103,13389,5864,18389,12074,4446,16253,12718,6315,8465,3040,11755,9082,6811,12097,2169,3190,25210,11156,8688,8564,7669,5494,5025,6687,50716,6348,4722,17507,6724,8521,10906,139342,12600,11601,10575,26221,31123,27708,7379,10174,14620,3030,8143,10133,11373,70046,130316,858192,4806,11326,8521,4446,10575,92163,55086,23438,31074,103609,38972,771147
